query_id,query_timestamp,signal_timestamp,entry_timestamp,query_market,query_ticker,neighbor_rank,retrieved_record_id,retrieved_ticker,memory_event_timestamp,outcome_availability_timestamp,source_market_session_index,calendar_separation_days,same_ticker_check,session_separation_ge_21,outcome_available_before_query,split_boundary_observed,checkpoint_hash,scaler_hash
QRY_0078,2024-04-22 09:30:00,2024-04-22 16:00:00,2024-04-22 09:30:00 (Next Open),UK,LSEG.L,6,MEM_UK_20160607_CPG.L_06,CPG.L,2016-06-07 16:00:00,2016-11-30 16:00:00,633,2876,True,True,True,True,5a5e9bc55769d641,18661fbac8a113b5
QRY_0078,2024-04-22 09:30:00,2024-04-22 16:00:00,2024-04-22 09:30:00 (Next Open),UK,LSEG.L,7,MEM_UK_20190924_CRDA.L_07,CRDA.L,2019-09-24 16:00:00,2020-03-18 16:00:00,1493,1672,True,True,True,True,5a5e9bc55769d641,18661fbac8a113b5
QRY_0078,2024-04-22 09:30:00,2024-04-22 16:00:00,2024-04-22 09:30:00 (Next Open),UK,LSEG.L,8,MEM_UK_20170824_DGE.L_08,DGE.L,2017-08-24 16:00:00,2018-02-16 16:00:00,950,2433,True,True,True,True,5a5e9bc55769d641,18661fbac8a113b5
QRY_0078,2024-04-22 09:30:00,2024-04-22 16:00:00,2024-04-22 09:30:00 (Next Open),UK,LSEG.L,9,MEM_UK_20170110_EXPN.L_09,EXPN.L,2017-01-10 16:00:00,2017-07-05 16:00:00,788,2659,True,True,True,True,5a5e9bc55769d641,18661fbac8a113b5
QRY_0078,2024-04-22 09:30:00,2024-04-22 16:00:00,2024-04-22 09:30:00 (Next Open),UK,LSEG.L,10,MEM_UK_20190409_HLMA.L_10,HLMA.L,2019-04-09 16:00:00,2019-10-02 16:00:00,1373,1840,True,True,True,True,5a5e9bc55769d641,18661fbac8a113b5
QRY_0078,2024-04-22 09:30:00,2024-04-22 16:00:00,2024-04-22 09:30:00 (Next Open),UK,LSEG.L,11,MEM_UK_20151104_JD.L_11,JD.L,2015-11-04 16:00:00,2016-04-28 16:00:00,479,3092,True,True,True,True,5a5e9bc55769d641,18661fbac8a113b5
QRY_0078,2024-04-22 09:30:00,2024-04-22 16:00:00,2024-04-22 09:30:00 (Next Open),UK,LSEG.L,12,MEM_UK_20190625_OCDO.L_12,OCDO.L,2019-06-25 16:00:00,2019-12-18 16:00:00,1428,1763,True,True,True,True,5a5e9bc55769d641,18661fbac8a113b5
QRY_0078,2024-04-22 09:30:00,2024-04-22 16:00:00,2024-04-22 09:30:00 (Next Open),UK,LSEG.L,13,MEM_UK_20190523_PRU.L_13,PRU.L,2019-05-23 16:00:00,2019-11-15 16:00:00,1405,1796,True,True,True,True,5a5e9bc55769d641,18661fbac8a113b5
QRY_0078,2024-04-22 09:30:00,2024-04-22 16:00:00,2024-04-22 09:30:00 (Next Open),UK,LSEG.L,14,MEM_UK_20180530_REL.L_14,REL.L,2018-05-30 16:00:00,2018-11-22 16:00:00,1149,2154,True,True,True,True,5a5e9bc55769d641,18661fbac8a113b5
QRY_0078,2024-04-22 09:30:00,2024-04-22 16:00:00,2024-04-22 09:30:00 (Next Open),UK,LSEG.L,15,MEM_UK_20150928_RMV.L_15,RMV.L,2015-09-28 16:00:00,2016-03-22 16:00:00,452,3129,True,True,True,True,5a5e9bc55769d641,18661fbac8a113b5
QRY_0078,2024-04-22 09:30:00,2024-04-22 16:00:00,2024-04-22 09:30:00 (Next Open),UK,LSEG.L,16,MEM_UK_20180808_RTO.L_16,RTO.L,2018-08-08 16:00:00,2019-01-31 16:00:00,1199,2084,True,True,True,True,5a5e9bc55769d641,18661fbac8a113b5
QRY_0078,2024-04-22 09:30:00,2024-04-22 16:00:00,2024-04-22 09:30:00 (Next Open),UK,LSEG.L,17,MEM_UK_20140702_SGE.L_17,SGE.L,2014-07-02 16:00:00,2014-12-25 16:00:00,129,3582,True,True,True,True,5a5e9bc55769d641,18661fbac8a113b5
QRY_0078,2024-04-22 09:30:00,2024-04-22 16:00:00,2024-04-22 09:30:00 (Next Open),UK,LSEG.L,18,MEM_UK_20150709_SPX.L_18,SPX.L,2015-07-09 16:00:00,2016-01-01 16:00:00,395,3210,True,True,True,True,5a5e9bc55769d641,18661fbac8a113b5
QRY_0078,2024-04-22 09:30:00,2024-04-22 16:00:00,2024-04-22 09:30:00 (Next Open),UK,LSEG.L,19,MEM_UK_20200401_AUTO.L_19,AUTO.L,2020-04-01 16:00:00,2020-09-24 16:00:00,1629,1482,True,True,True,True,5a5e9bc55769d641,18661fbac8a113b5
QRY_0078,2024-04-22 09:30:00,2024-04-22 16:00:00,2024-04-22 09:30:00 (Next Open),UK,LSEG.L,20,MEM_UK_20160929_AZN.L_20,AZN.L,2016-09-29 16:00:00,2017-03-24 16:00:00,715,2762,True,True,True,True,5a5e9bc55769d641,18661fbac8a113b5
QRY_0078,2024-04-22 09:30:00,2024-04-22 16:00:00,2024-04-22 09:30:00 (Next Open),UK,LSEG.L,21,MEM_UK_20171124_BA.L_21,BA.L,2017-11-24 16:00:00,2018-05-21 16:00:00,1016,2341,True,True,True,True,5a5e9bc55769d641,18661fbac8a113b5
QRY_0078,2024-04-22 09:30:00,2024-04-22 16:00:00,2024-04-22 09:30:00 (Next Open),UK,LSEG.L,22,MEM_UK_20160426_CPG.L_22,CPG.L,2016-04-26 16:00:00,2016-10-19 16:00:00,603,2918,True,True,True,True,5a5e9bc55769d641,18661fbac8a113b5
QRY_0078,2024-04-22 09:30:00,2024-04-22 16:00:00,2024-04-22 09:30:00 (Next Open),UK,LSEG.L,23,MEM_UK_20190813_CRDA.L_23,CRDA.L,2019-08-13 16:00:00,2020-02-05 16:00:00,1463,1714,True,True,True,True,5a5e9bc55769d641,18661fbac8a113b5
QRY_0078,2024-04-22 09:30:00,2024-04-22 16:00:00,2024-04-22 09:30:00 (Next Open),UK,LSEG.L,24,MEM_UK_20170713_DGE.L_24,DGE.L,2017-07-13 16:00:00,2018-01-05 16:00:00,920,2475,True,True,True,True,5a5e9bc55769d641,18661fbac8a113b5
QRY_0078,2024-04-22 09:30:00,2024-04-22 16:00:00,2024-04-22 09:30:00 (Next Open),UK,LSEG.L,25,MEM_UK_20161129_EXPN.L_25,EXPN.L,2016-11-29 16:00:00,2017-05-24 16:00:00,758,2701,True,True,True,True,5a5e9bc55769d641,18661fbac8a113b5
QRY_0079,2024-04-24 09:30:00,2024-04-24 16:00:00,2024-04-24 09:30:00 (Next Open),US,CRM,1,MEM_US_20150921_MSFT_01,MSFT,2015-09-21 16:00:00,2016-03-15 16:00:00,447,3138,True,True,True,True,5a5e9bc55769d641,e29b73422e31384c
QRY_0079,2024-04-24 09:30:00,2024-04-24 16:00:00,2024-04-24 09:30:00 (Next Open),US,CRM,2,MEM_US_20180202_NOC_02,NOC,2018-02-02 16:00:00,2018-07-30 16:00:00,1066,2273,True,True,True,True,5a5e9bc55769d641,e29b73422e31384c
QRY_0079,2024-04-24 09:30:00,2024-04-24 16:00:00,2024-04-24 09:30:00 (Next Open),US,CRM,3,MEM_US_20200317_NVDA_03,NVDA,2020-03-17 16:00:00,2020-09-09 16:00:00,1618,1499,True,True,True,True,5a5e9bc55769d641,e29b73422e31384c
QRY_0079,2024-04-24 09:30:00,2024-04-24 16:00:00,2024-04-24 09:30:00 (Next Open),US,CRM,4,MEM_US_20181226_ORCL_04,ORCL,2018-12-26 16:00:00,2019-06-20 16:00:00,1299,1946,True,True,True,True,5a5e9bc55769d641,e29b73422e31384c
QRY_0079,2024-04-24 09:30:00,2024-04-24 16:00:00,2024-04-24 09:30:00 (Next Open),US,CRM,5,MEM_US_20190531_REGN_05,REGN,2019-05-31 16:00:00,2019-11-25 16:00:00,1411,1790,True,True,True,True,5a5e9bc55769d641,e29b73422e31384c
QRY_0079,2024-04-24 09:30:00,2024-04-24 16:00:00,2024-04-24 09:30:00 (Next Open),US,CRM,6,MEM_US_20150403_V_06,V,2015-04-03 16:00:00,2015-09-28 16:00:00,326,3309,True,True,True,True,5a5e9bc55769d641,e29b73422e31384c
QRY_0079,2024-04-24 09:30:00,2024-04-24 16:00:00,2024-04-24 09:30:00 (Next Open),US,CRM,7,MEM_US_20150101_AAPL_07,AAPL,2015-01-01 16:00:00,2015-06-26 16:00:00,260,3401,True,True,True,True,5a5e9bc55769d641,e29b73422e31384c
QRY_0079,2024-04-24 09:30:00,2024-04-24 16:00:00,2024-04-24 09:30:00 (Next Open),US,CRM,8,MEM_US_20140708_ADBE_08,ADBE,2014-07-08 16:00:00,2014-12-31 16:00:00,133,3578,True,True,True,True,5a5e9bc55769d641,e29b73422e31384c
QRY_0079,2024-04-24 09:30:00,2024-04-24 16:00:00,2024-04-24 09:30:00 (Next Open),US,CRM,9,MEM_US_20171220_AMD_09,AMD,2017-12-20 16:00:00,2018-06-14 16:00:00,1034,2317,True,True,True,True,5a5e9bc55769d641,e29b73422e31384c
QRY_0079,2024-04-24 09:30:00,2024-04-24 16:00:00,2024-04-24 09:30:00 (Next Open),US,CRM,10,MEM_US_20190315_AMGN_10,AMGN,2019-03-15 16:00:00,2019-09-09 16:00:00,1356,1867,True,True,True,True,5a5e9bc55769d641,e29b73422e31384c
QRY_0079,2024-04-24 09:30:00,2024-04-24 16:00:00,2024-04-24 09:30:00 (Next Open),US,CRM,11,MEM_US_20181120_AMZN_11,AMZN,2018-11-20 16:00:00,2019-05-15 16:00:00,1273,1982,True,True,True,True,5a5e9bc55769d641,e29b73422e31384c
QRY_0079,2024-04-24 09:30:00,2024-04-24 16:00:00,2024-04-24 09:30:00 (Next Open),US,CRM,12,MEM_US_20150209_AVGO_12,AVGO,2015-02-09 16:00:00,2015-08-04 16:00:00,287,3362,True,True,True,True,5a5e9bc55769d641,e29b73422e31384c
QRY_0079,2024-04-24 09:30:00,2024-04-24 16:00:00,2024-04-24 09:30:00 (Next Open),US,CRM,13,MEM_US_20190509_GOOGL_13,GOOGL,2019-05-09 16:00:00,2019-11-01 16:00:00,1395,1812,True,True,True,True,5a5e9bc55769d641,e29b73422e31384c
QRY_0079,2024-04-24 09:30:00,2024-04-24 16:00:00,2024-04-24 09:30:00 (Next Open),US,CRM,14,MEM_US_20150901_INTU_14,INTU,2015-09-01 16:00:00,2016-02-24 16:00:00,433,3158,True,True,True,True,5a5e9bc55769d641,e29b73422e31384c
QRY_0079,2024-04-24 09:30:00,2024-04-24 16:00:00,2024-04-24 09:30:00 (Next Open),US,CRM,15,MEM_US_20161006_ISRG_15,ISRG,2016-10-06 16:00:00,2017-03-31 16:00:00,720,2757,True,True,True,True,5a5e9bc55769d641,e29b73422e31384c
QRY_0079,2024-04-24 09:30:00,2024-04-24 16:00:00,2024-04-24 09:30:00 (Next Open),US,CRM,16,MEM_US_20170928_LMT_16,LMT,2017-09-28 16:00:00,2018-03-23 16:00:00,975,2400,True,True,True,True,5a5e9bc55769d641,e29b73422e31384c
QRY_0079,2024-04-24 09:30:00,2024-04-24 16:00:00,2024-04-24 09:30:00 (Next Open),US,CRM,17,MEM_US_20141013_META_17,META,2014-10-13 16:00:00,2015-04-07 16:00:00,202,3481,True,True,True,True,5a5e9bc55769d641,e29b73422e31384c
QRY_0079,2024-04-24 09:30:00,2024-04-24 16:00:00,2024-04-24 09:30:00 (Next Open),US,CRM,18,MEM_US_20150810_MSFT_18,MSFT,2015-08-10 16:00:00,2016-02-02 16:00:00,417,3180,True,True,True,True,5a5e9bc55769d641,e29b73422e31384c
QRY_0079,2024-04-24 09:30:00,2024-04-24 16:00:00,2024-04-24 09:30:00 (Next Open),US,CRM,19,MEM_US_20171222_NOC_19,NOC,2017-12-22 16:00:00,2018-06-18 16:00:00,1036,2315,True,True,True,True,5a5e9bc55769d641,e29b73422e31384c
QRY_0079,2024-04-24 09:30:00,2024-04-24 16:00:00,2024-04-24 09:30:00 (Next Open),US,CRM,20,MEM_US_20200204_NVDA_20,NVDA,2020-02-04 16:00:00,2020-07-29 16:00:00,1588,1541,True,True,True,True,5a5e9bc55769d641,e29b73422e31384c
QRY_0079,2024-04-24 09:30:00,2024-04-24 16:00:00,2024-04-24 09:30:00 (Next Open),US,CRM,21,MEM_US_20181114_ORCL_21,ORCL,2018-11-14 16:00:00,2019-05-09 16:00:00,1269,1988,True,True,True,True,5a5e9bc55769d641,e29b73422e31384c
QRY_0079,2024-04-24 09:30:00,2024-04-24 16:00:00,2024-04-24 09:30:00 (Next Open),US,CRM,22,MEM_US_20190419_REGN_22,REGN,2019-04-19 16:00:00,2019-10-14 16:00:00,1381,1832,True,True,True,True,5a5e9bc55769d641,e29b73422e31384c
QRY_0079,2024-04-24 09:30:00,2024-04-24 16:00:00,2024-04-24 09:30:00 (Next Open),US,CRM,23,MEM_US_20150220_V_23,V,2015-02-20 16:00:00,2015-08-17 16:00:00,296,3351,True,True,True,True,5a5e9bc55769d641,e29b73422e31384c
QRY_0079,2024-04-24 09:30:00,2024-04-24 16:00:00,2024-04-24 09:30:00 (Next Open),US,CRM,24,MEM_US_20141120_AAPL_24,AAPL,2014-11-20 16:00:00,2015-05-15 16:00:00,230,3443,True,True,True,True,5a5e9bc55769d641,e29b73422e31384c
QRY_0079,2024-04-24 09:30:00,2024-04-24 16:00:00,2024-04-24 09:30:00 (Next Open),US,CRM,25,MEM_US_20140527_ADBE_25,ADBE,2014-05-27 16:00:00,2014-11-19 16:00:00,103,3620,True,True,True,True,5a5e9bc55769d641,e29b73422e31384c
QRY_0080,2024-04-30 09:30:00,2024-04-30 16:00:00,2024-04-30 09:30:00 (Next Open),India,INFY.NS,1,MEM_India_20160712_SUNPHARMA.NS_01,SUNPHARMA.NS,2016-07-12 16:00:00,2017-01-04 16:00:00,658,2849,True,True,True,True,5a5e9bc55769d641,292f9b2ffe30ca3b
QRY_0080,2024-04-30 09:30:00,2024-04-30 16:00:00,2024-04-30 09:30:00 (Next Open),India,INFY.NS,2,MEM_India_20180803_TCS.NS_02,TCS.NS,2018-08-03 16:00:00,2019-01-28 16:00:00,1196,2097,True,True,True,True,5a5e9bc55769d641,292f9b2ffe30ca3b
QRY_0080,2024-04-30 09:30:00,2024-04-30 16:00:00,2024-04-30 09:30:00 (Next Open),India,INFY.NS,3,MEM_India_20200415_TECHM.NS_03,TECHM.NS,2020-04-15 16:00:00,2020-10-08 16:00:00,1639,1476,True,True,True,True,5a5e9bc55769d641,292f9b2ffe30ca3b
QRY_0080,2024-04-30 09:30:00,2024-04-30 16:00:00,2024-04-30 09:30:00 (Next Open),India,INFY.NS,4,MEM_India_20150715_TITAN.NS_04,TITAN.NS,2015-07-15 16:00:00,2016-01-07 16:00:00,399,3212,True,True,True,True,5a5e9bc55769d641,292f9b2ffe30ca3b
QRY_0080,2024-04-30 09:30:00,2024-04-30 16:00:00,2024-04-30 09:30:00 (Next Open),India,INFY.NS,5,MEM_India_20160426_ULTRACEMCO.NS_05,ULTRACEMCO.NS,2016-04-26 16:00:00,2016-10-19 16:00:00,603,2926,True,True,True,True,5a5e9bc55769d641,292f9b2ffe30ca3b
QRY_0080,2024-04-30 09:30:00,2024-04-30 16:00:00,2024-04-30 09:30:00 (Next Open),India,INFY.NS,6,MEM_India_20190702_ASIANPAINT.NS_06,ASIANPAINT.NS,2019-07-02 16:00:00,2019-12-25 16:00:00,1433,1764,True,True,True,True,5a5e9bc55769d641,292f9b2ffe30ca3b
QRY_0080,2024-04-30 09:30:00,2024-04-30 16:00:00,2024-04-30 09:30:00 (Next Open),India,INFY.NS,7,MEM_India_20170809_BAJFINANCE.NS_07,BAJFINANCE.NS,2017-08-09 16:00:00,2018-02-01 16:00:00,939,2456,True,True,True,True,5a5e9bc55769d641,292f9b2ffe30ca3b
QRY_0080,2024-04-30 09:30:00,2024-04-30 16:00:00,2024-04-30 09:30:00 (Next Open),India,INFY.NS,8,MEM_India_20160202_BHARTIARTL.NS_08,BHARTIARTL.NS,2016-02-02 16:00:00,2016-07-27 16:00:00,543,3010,True,True,True,True,5a5e9bc55769d641,292f9b2ffe30ca3b
QRY_0080,2024-04-30 09:30:00,2024-04-30 16:00:00,2024-04-30 09:30:00 (Next Open),India,INFY.NS,9,MEM_India_20180716_EICHERMOT.NS_09,EICHERMOT.NS,2018-07-16 16:00:00,2019-01-08 16:00:00,1182,2115,True,True,True,True,5a5e9bc55769d641,292f9b2ffe30ca3b
QRY_0080,2024-04-30 09:30:00,2024-04-30 16:00:00,2024-04-30 09:30:00 (Next Open),India,INFY.NS,10,MEM_India_20141222_HCLTECH.NS_10,HCLTECH.NS,2014-12-22 16:00:00,2015-06-16 16:00:00,252,3417,True,True,True,True,5a5e9bc55769d641,292f9b2ffe30ca3b
QRY_0080,2024-04-30 09:30:00,2024-04-30 16:00:00,2024-04-30 09:30:00 (Next Open),India,INFY.NS,11,MEM_India_20170809_HDFCBANK.NS_11,HDFCBANK.NS,2017-08-09 16:00:00,2018-02-01 16:00:00,939,2456,True,True,True,True,5a5e9bc55769d641,292f9b2ffe30ca3b
QRY_0080,2024-04-30 09:30:00,2024-04-30 16:00:00,2024-04-30 09:30:00 (Next Open),India,INFY.NS,12,MEM_India_20180816_ICICIBANK.NS_12,ICICIBANK.NS,2018-08-16 16:00:00,2019-02-08 16:00:00,1205,2084,True,True,True,True,5a5e9bc55769d641,292f9b2ffe30ca3b
QRY_0080,2024-04-30 09:30:00,2024-04-30 16:00:00,2024-04-30 09:30:00 (Next Open),India,INFY.NS,13,MEM_India_20160217_LT.NS_13,LT.NS,2016-02-17 16:00:00,2016-08-11 16:00:00,554,2995,True,True,True,True,5a5e9bc55769d641,292f9b2ffe30ca3b
QRY_0080,2024-04-30 09:30:00,2024-04-30 16:00:00,2024-04-30 09:30:00 (Next Open),India,INFY.NS,14,MEM_India_20191217_M&M.NS_14,M&M.NS,2019-12-17 16:00:00,2020-06-10 16:00:00,1553,1596,True,True,True,True,5a5e9bc55769d641,292f9b2ffe30ca3b
QRY_0080,2024-04-30 09:30:00,2024-04-30 16:00:00,2024-04-30 09:30:00 (Next Open),India,INFY.NS,15,MEM_India_20190211_MARUTI.NS_15,MARUTI.NS,2019-02-11 16:00:00,2019-08-06 16:00:00,1332,1905,True,True,True,True,5a5e9bc55769d641,292f9b2ffe30ca3b
QRY_0080,2024-04-30 09:30:00,2024-04-30 16:00:00,2024-04-30 09:30:00 (Next Open),India,INFY.NS,16,MEM_India_20140811_PIDILITIND.NS_16,PIDILITIND.NS,2014-08-11 16:00:00,2015-02-03 16:00:00,157,3550,True,True,True,True,5a5e9bc55769d641,292f9b2ffe30ca3b
QRY_0080,2024-04-30 09:30:00,2024-04-30 16:00:00,2024-04-30 09:30:00 (Next Open),India,INFY.NS,17,MEM_India_20190320_RELIANCE.NS_17,RELIANCE.NS,2019-03-20 16:00:00,2019-09-12 16:00:00,1359,1868,True,True,True,True,5a5e9bc55769d641,292f9b2ffe30ca3b
QRY_0080,2024-04-30 09:30:00,2024-04-30 16:00:00,2024-04-30 09:30:00 (Next Open),India,INFY.NS,18,MEM_India_20160531_SUNPHARMA.NS_18,SUNPHARMA.NS,2016-05-31 16:00:00,2016-11-23 16:00:00,628,2891,True,True,True,True,5a5e9bc55769d641,292f9b2ffe30ca3b
QRY_0080,2024-04-30 09:30:00,2024-04-30 16:00:00,2024-04-30 09:30:00 (Next Open),India,INFY.NS,19,MEM_India_20180622_TCS.NS_19,TCS.NS,2018-06-22 16:00:00,2018-12-17 16:00:00,1166,2139,True,True,True,True,5a5e9bc55769d641,292f9b2ffe30ca3b
QRY_0080,2024-04-30 09:30:00,2024-04-30 16:00:00,2024-04-30 09:30:00 (Next Open),India,INFY.NS,20,MEM_India_20200304_TECHM.NS_20,TECHM.NS,2020-03-04 16:00:00,2020-08-27 16:00:00,1609,1518,True,True,True,True,5a5e9bc55769d641,292f9b2ffe30ca3b
QRY_0080,2024-04-30 09:30:00,2024-04-30 16:00:00,2024-04-30 09:30:00 (Next Open),India,INFY.NS,21,MEM_India_20150603_TITAN.NS_21,TITAN.NS,2015-06-03 16:00:00,2015-11-26 16:00:00,369,3254,True,True,True,True,5a5e9bc55769d641,292f9b2ffe30ca3b
QRY_0080,2024-04-30 09:30:00,2024-04-30 16:00:00,2024-04-30 09:30:00 (Next Open),India,INFY.NS,22,MEM_India_20160315_ULTRACEMCO.NS_22,ULTRACEMCO.NS,2016-03-15 16:00:00,2016-09-07 16:00:00,573,2968,True,True,True,True,5a5e9bc55769d641,292f9b2ffe30ca3b
QRY_0080,2024-04-30 09:30:00,2024-04-30 16:00:00,2024-04-30 09:30:00 (Next Open),India,INFY.NS,23,MEM_India_20190521_ASIANPAINT.NS_23,ASIANPAINT.NS,2019-05-21 16:00:00,2019-11-13 16:00:00,1403,1806,True,True,True,True,5a5e9bc55769d641,292f9b2ffe30ca3b
QRY_0080,2024-04-30 09:30:00,2024-04-30 16:00:00,2024-04-30 09:30:00 (Next Open),India,INFY.NS,24,MEM_India_20170628_BAJFINANCE.NS_24,BAJFINANCE.NS,2017-06-28 16:00:00,2017-12-21 16:00:00,909,2498,True,True,True,True,5a5e9bc55769d641,292f9b2ffe30ca3b
QRY_0080,2024-04-30 09:30:00,2024-04-30 16:00:00,2024-04-30 09:30:00 (Next Open),India,INFY.NS,25,MEM_India_20151222_BHARTIARTL.NS_25,BHARTIARTL.NS,2015-12-22 16:00:00,2016-06-15 16:00:00,513,3052,True,True,True,True,5a5e9bc55769d641,292f9b2ffe30ca3b
QRY_0081,2024-05-08 09:30:00,2024-05-08 16:00:00,2024-05-08 09:30:00 (Next Open),China,300059.SZ,1,MEM_China_20160523_600887.SS_01,600887.SS,2016-05-23 16:00:00,2016-11-15 16:00:00,622,2907,True,True,True,True,5a5e9bc55769d641,22a2f53edc140c51
QRY_0081,2024-05-08 09:30:00,2024-05-08 16:00:00,2024-05-08 09:30:00 (Next Open),China,300059.SZ,2,MEM_China_20190903_601012.SS_02,601012.SS,2019-09-03 16:00:00,2020-02-26 16:00:00,1478,1709,True,True,True,True,5a5e9bc55769d641,22a2f53edc140c51
QRY_0081,2024-05-08 09:30:00,2024-05-08 16:00:00,2024-05-08 09:30:00 (Next Open),China,300059.SZ,3,MEM_China_20180209_601318.SS_03,601318.SS,2018-02-09 16:00:00,2018-08-06 16:00:00,1071,2280,True,True,True,True,5a5e9bc55769d641,22a2f53edc140c51
QRY_0081,2024-05-08 09:30:00,2024-05-08 16:00:00,2024-05-08 09:30:00 (Next Open),China,300059.SZ,4,MEM_China_20141225_601888.SS_04,601888.SS,2014-12-25 16:00:00,2015-06-19 16:00:00,255,3422,True,True,True,True,5a5e9bc55769d641,22a2f53edc140c51
QRY_0081,2024-05-08 09:30:00,2024-05-08 16:00:00,2024-05-08 09:30:00 (Next Open),China,300059.SZ,5,MEM_China_20171113_000333.SZ_05,000333.SZ,2017-11-13 16:00:00,2018-05-08 16:00:00,1007,2368,True,True,True,True,5a5e9bc55769d641,22a2f53edc140c51
QRY_0081,2024-05-08 09:30:00,2024-05-08 16:00:00,2024-05-08 09:30:00 (Next Open),China,300059.SZ,6,MEM_China_20141218_000725.SZ_06,000725.SZ,2014-12-18 16:00:00,2015-06-12 16:00:00,250,3429,True,True,True,True,5a5e9bc55769d641,22a2f53edc140c51
QRY_0081,2024-05-08 09:30:00,2024-05-08 16:00:00,2024-05-08 09:30:00 (Next Open),China,300059.SZ,7,MEM_China_20170407_000858.SZ_07,000858.SZ,2017-04-07 16:00:00,2017-10-02 16:00:00,851,2588,True,True,True,True,5a5e9bc55769d641,22a2f53edc140c51
QRY_0081,2024-05-08 09:30:00,2024-05-08 16:00:00,2024-05-08 09:30:00 (Next Open),China,300059.SZ,8,MEM_China_20181113_002230.SZ_08,002230.SZ,2018-11-13 16:00:00,2019-05-08 16:00:00,1268,2003,True,True,True,True,5a5e9bc55769d641,22a2f53edc140c51
QRY_0081,2024-05-08 09:30:00,2024-05-08 16:00:00,2024-05-08 09:30:00 (Next Open),China,300059.SZ,9,MEM_China_20200106_002241.SZ_09,002241.SZ,2020-01-06 16:00:00,2020-06-30 16:00:00,1567,1584,True,True,True,True,5a5e9bc55769d641,22a2f53edc140c51
QRY_0081,2024-05-08 09:30:00,2024-05-08 16:00:00,2024-05-08 09:30:00 (Next Open),China,300059.SZ,10,MEM_China_20200131_002415.SZ_10,002415.SZ,2020-01-31 16:00:00,2020-07-27 16:00:00,1586,1559,True,True,True,True,5a5e9bc55769d641,22a2f53edc140c51
QRY_0081,2024-05-08 09:30:00,2024-05-08 16:00:00,2024-05-08 09:30:00 (Next Open),China,300059.SZ,11,MEM_China_20140905_002475.SZ_11,002475.SZ,2014-09-05 16:00:00,2015-03-02 16:00:00,176,3533,True,True,True,True,5a5e9bc55769d641,22a2f53edc140c51
QRY_0081,2024-05-08 09:30:00,2024-05-08 16:00:00,2024-05-08 09:30:00 (Next Open),China,300059.SZ,12,MEM_China_20161223_002594.SZ_12,002594.SZ,2016-12-23 16:00:00,2017-06-19 16:00:00,776,2693,True,True,True,True,5a5e9bc55769d641,22a2f53edc140c51
QRY_0081,2024-05-08 09:30:00,2024-05-08 16:00:00,2024-05-08 09:30:00 (Next Open),China,300059.SZ,13,MEM_China_20181012_600036.SS_13,600036.SS,2018-10-12 16:00:00,2019-04-08 16:00:00,1246,2035,True,True,True,True,5a5e9bc55769d641,22a2f53edc140c51
QRY_0081,2024-05-08 09:30:00,2024-05-08 16:00:00,2024-05-08 09:30:00 (Next Open),China,300059.SZ,14,MEM_China_20200529_600196.SS_14,600196.SS,2020-05-29 16:00:00,2020-11-23 16:00:00,1671,1440,True,True,True,True,5a5e9bc55769d641,22a2f53edc140c51
QRY_0081,2024-05-08 09:30:00,2024-05-08 16:00:00,2024-05-08 09:30:00 (Next Open),China,300059.SZ,15,MEM_China_20160115_600276.SS_15,600276.SS,2016-01-15 16:00:00,2016-07-11 16:00:00,531,3036,True,True,True,True,5a5e9bc55769d641,22a2f53edc140c51
QRY_0081,2024-05-08 09:30:00,2024-05-08 16:00:00,2024-05-08 09:30:00 (Next Open),China,300059.SZ,16,MEM_China_20150624_600309.SS_16,600309.SS,2015-06-24 16:00:00,2015-12-17 16:00:00,384,3241,True,True,True,True,5a5e9bc55769d641,22a2f53edc140c51
QRY_0081,2024-05-08 09:30:00,2024-05-08 16:00:00,2024-05-08 09:30:00 (Next Open),China,300059.SZ,17,MEM_China_20150114_600519.SS_17,600519.SS,2015-01-14 16:00:00,2015-07-09 16:00:00,269,3402,True,True,True,True,5a5e9bc55769d641,22a2f53edc140c51
QRY_0081,2024-05-08 09:30:00,2024-05-08 16:00:00,2024-05-08 09:30:00 (Next Open),China,300059.SZ,18,MEM_China_20160411_600887.SS_18,600887.SS,2016-04-11 16:00:00,2016-10-04 16:00:00,592,2949,True,True,True,True,5a5e9bc55769d641,22a2f53edc140c51
QRY_0081,2024-05-08 09:30:00,2024-05-08 16:00:00,2024-05-08 09:30:00 (Next Open),China,300059.SZ,19,MEM_China_20190723_601012.SS_19,601012.SS,2019-07-23 16:00:00,2020-01-15 16:00:00,1448,1751,True,True,True,True,5a5e9bc55769d641,22a2f53edc140c51
QRY_0081,2024-05-08 09:30:00,2024-05-08 16:00:00,2024-05-08 09:30:00 (Next Open),China,300059.SZ,20,MEM_China_20171229_601318.SS_20,601318.SS,2017-12-29 16:00:00,2018-06-25 16:00:00,1041,2322,True,True,True,True,5a5e9bc55769d641,22a2f53edc140c51
QRY_0081,2024-05-08 09:30:00,2024-05-08 16:00:00,2024-05-08 09:30:00 (Next Open),China,300059.SZ,21,MEM_China_20141113_601888.SS_21,601888.SS,2014-11-13 16:00:00,2015-05-08 16:00:00,225,3464,True,True,True,True,5a5e9bc55769d641,22a2f53edc140c51
