date,diff_p0_p1_return,diff_p0_p2_return,diff_p0_p3_return,diff_p0_p4_return,diff_p0_p5_return
2024-12-11,0.004639820901538226,0.006511084190201168,0.00938734744139216,0.01068323078581583,0.013757292886020655
2024-12-12,0.004768326738802122,-0.00705453302165993,-1.6749606595327935e-05,0.0037113641009870746,-0.0019481363850692985
2024-12-13,0.00626756512941182,-0.001201069860927524,-0.0055802292097459705,0.012754391995512497,0.007494038788257039
2024-12-16,0.0021155227052022858,0.005233545457299199,0.0083377396753477,0.003928286487781566,-0.020618952770048642
2024-12-17,-0.003253536704006329,-0.0016828956478915458,-0.005989406265791945,0.0027894194713625215,0.012229819195662074
2024-12-18,-0.0021094335112424104,-0.0050741633483543675,0.015096243676373496,-0.002411500848780266,-0.009596684322419259
2024-12-19,0.002226063497710753,0.0027284129079476705,-0.004035350627764715,0.00752362859670613,-0.0028858749445800666
2024-12-20,-0.004737705492342333,0.0014929543426242956,0.006295382839874653,-0.003870811929557596,0.00447563000412796
2024-12-23,0.00023905016356790085,0.014722168248680717,-0.00405991776814164,0.0122733728043161,0.0010288834040500258
2024-12-24,3.942797796625916e-05,0.004208325557682189,0.0071579339657835165,0.011336125127627134,0.004457865616216421
2024-12-25,-0.002802378338547552,-0.0020882305209203133,0.004467572336183449,0.00584719896486193,0.014082458466268448
2024-12-26,0.0033105827325121775,0.005900841326288692,0.0115173972434877,0.002518404356248847,-0.011870027864316169
2024-12-27,-0.0062756625190034795,-0.006589014340952561,0.012041132667098695,-0.005579268758631527,0.012586574088710601
2024-12-30,0.004314391469383247,0.009176345634195239,0.007921656736414876,0.00038103791029279403,-0.00030027405353941694
2024-12-31,0.0013110063196768796,0.0014763047594942866,-0.0028152056978639154,0.0009389736192907617,0.01598388055802155
