date,ticker,market,outcome_future_63,tech_return_1d,tech_momentum_3d,tech_momentum_10d,tech_momentum_21d,tech_volatility_21d,tech_volume_sma_21d,tech_volume_ratio_21d,tech_volume_change_1d,tech_intraday_range_hl,tech_drawdown_from_peak_21d,tech_trend_slope_21d,tech_close_vs_sma_50,tech_close_vs_sma_150,tech_close_vs_sma_200,tech_sma_200_trend_20,tech_pct_above_52w_low,tech_pct_from_52w_high,tech_up_down_volume_ratio_50,tech_rsi_14,tech_atr_ratio_14,tech_macd_signal_diff,tech_bollinger_bandwidth_20,tech_historical_vol_ratio_63_21
2024-10-17,NVDA,US,0.028553,0.37973312,-0.3511543,1.7449591,2.1735823,0.6459914,1.9236124,0.19143213,0.08305436,0.46745,0.7684864,1.677551,1.4997901,1.3367453,1.8209525,2.756365,4.3025665,0.7684864,0.82771456,0.93644196,0.94166076,1.1798072,1.5139636,1.3667624
2024-11-21,NVDA,US,-0.104868,0.2038468,1.2735336,-0.45151365,0.31288877,0.5160017,1.3851253,1.7687168,0.23202908,4.046256,0.6954405,0.4803171,1.020294,1.2365497,1.537025,2.5423982,3.9202478,0.6954405,0.45514962,0.5860321,0.93908817,-0.4727478,0.18261024,0.37246692
2024-12-30,NVDA,US,-0.196813,0.1130231,-0.6837247,0.20983006,-0.10214161,0.32017073,1.2046065,-0.2990171,-0.105666265,1.5393375,0.012451141,-0.64997095,-0.6086791,0.03392763,0.4491573,1.2773201,3.183002,0.012451141,-0.74896526,-0.44868922,1.257922,0.47541377,0.21592629,-0.02528982
2024-01-02,ORCL,US,0.217847,-0.7,-0.63260645,-0.07812852,-1.531535,1.306265,-0.33872604,-0.59689283,0.33758742,-0.053993165,-1.0886878,-1.4472017,-1.0267755,-1.231206,-0.9433714,0.04906864,-0.3581527,-1.0886878,-0.04001897,-1.3911022,0.49675983,-0.1138216,0.81097275,-1.1610149
2024-02-07,ORCL,US,0.004254,0.7823725,0.2728327,0.23969975,1.189225,-0.44960755,-0.38457307,-0.09089674,0.62410164,-0.18704866,0.11142508,1.1758233,0.6643552,-0.19903082,-0.23857683,-0.05201052,-0.04256638,0.11142508,0.6201329,1.125348,-0.45435956,0.69019014,0.44692624,1.2775713
2024-03-14,ORCL,US,0.117672,-0.0557027,2.8563027,1.9045093,0.94503564,1.1642919,-0.35888758,-0.017108114,-0.42349625,0.029720604,0.68529034,0.89632386,1.3270066,0.41933897,0.12096524,-0.16905554,0.18129255,0.68529034,1.7807769,1.0641016,0.20957474,1.9599594,0.98671514,-1.1859859
2024-04-19,ORCL,US,0.223588,-0.5354417,-1.5176907,-1.51045,-1.5753095,-0.7138165,-0.39358634,0.3885085,0.17180409,-0.1484076,-0.34016672,-1.2683712,-0.8300852,-0.41933835,-0.5870786,-0.5230084,-0.4664701,-0.34016672,-0.13646926,-1.907804,-0.20144399,-1.9206874,-0.085873686,2.2637784
2024-05-24,ORCL,US,0.133286,-0.52824163,-0.5155929,0.70781595,0.5365985,-0.44770983,-0.39975494,0.3168249,0.10199854,-0.35503703,0.35098624,0.82590896,-0.16082938,0.019279497,-0.12995642,-0.65615183,-0.48746547,0.35098624,-0.29108348,0.8447245,-0.5779115,0.9134675,0.14068642,0.9680013
2024-07-02,ORCL,US,0.16996,0.0058192722,0.54963857,0.036890738,2.3493059,1.2841418,-0.3505587,-1.061507,-0.19236359,-0.7111527,0.7557773,1.8079706,1.6155062,1.1215066,0.9460765,-0.12299267,-0.034472916,0.7557773,0.7366597,1.2998295,0.3045113,0.10397063,1.7060221,-1.1259694
2024-08-07,ORCL,US,0.367484,-0.9475341,-1.7485766,-1.7732285,-1.5076003,0.05221505,-0.39215064,0.436871,-0.055861734,0.91896254,-0.58523685,-1.5066733,-1.3583063,-0.41116413,-0.30674452,0.3253404,-0.4130684,-0.58523685,-0.24559557,-1.4611366,0.5706359,-2.3419883,0.46291903,0.45567188
2024-09-12,ORCL,US,0.109069,1.2571921,4.4500422,2.6921718,2.1045606,0.83116555,-0.38083357,1.8993275,0.21645415,0.34458837,0.86003524,1.0277764,1.8406004,1.500646,1.4260448,0.32369882,0.3781713,0.86003524,0.578894,1.7263943,0.24572277,2.2556605,1.0618078,-0.90508074
2024-10-17,ORCL,US,-0.015288,0.19696516,-0.18036805,0.7373714,0.540912,-0.4931623,-0.3899363,-0.5411403,-0.24234442,-0.49803185,0.72228473,0.5835112,1.5258259,1.6649551,1.6613048,1.3794184,0.7058852,0.72228473,3.5581632,0.53067464,-0.38305253,-0.47622144,-0.21892129,1.5916269
2024-11-21,ORCL,US,-0.101523,0.37440604,0.9636624,0.3520471,1.0331596,0.06205901,-0.39551693,1.4478409,1.374143,0.03518154,0.86003524,1.2103419,1.0512068,1.9198548,1.8964645,1.4303231,1.0802667,0.86003524,2.2842262,1.628381,-0.18342136,0.40525913,0.93433154,0.051412314
2024-12-30,ORCL,US,-0.123968,-0.6575574,-0.88491666,-0.83374614,-1.3165312,0.3395557,-0.37240684,-0.92827374,0.14034814,-0.14689663,-0.6104611,-1.7646719,-1.3178465,-0.08592696,0.19703309,1.060487,0.4315832,-0.6104611,-0.9184498,-2.1950157,0.62971216,-0.7792139,0.9060789,-0.6528542
2024-01-02,REGN,US,0.050773,1.4390596,0.9327315,0.7060293,0.8775931,-0.40011436,-0.44688514,1.0755624,0.8619384,1.0067592,0.86003524,0.4842088,1.0285126,0.4658004,0.2481996,-0.27596283,-0.27503967,0.86003524,-0.8279751,0.9922887,-0.31951657,0.6307822,-0.22467312,-0.55024683
2024-02-07,REGN,US,0.018402,-0.02388985,-0.31619805,-0.3741056,0.17642182,-0.71238714,-0.44790968,-0.3220653,-0.09696092,-0.008731842,0.614644,0.2125455,0.40517223,0.45048815,0.37955514,-0.16615915,-0.21879272,0.614644,0.957258,-0.10080413,-0.29662222,-0.75898266,-0.75461996,-0.07295324
2024-03-14,REGN,US,0.070393,-0.38783517,-0.27233574,-0.32346696,-0.057319276,-0.74330246,-0.4487886,0.3427254,0.25339982,-0.22298528,0.4770573,-0.03936511,-0.21361263,0.23692991,0.30857334,0.29729685,-0.15305904,0.4770573,0.3254444,-0.95649683,-0.4430015,-0.56262577,-0.7892908,-0.0936775
2024-04-19,REGN,US,0.192815,0.096364446,-0.017373066,-1.0254121,-1.1517861,-0.9200614,-0.4487381,0.31083685,0.049773727,0.6857853,-0.21746214,-1.3191807,-1.1866292,-0.53047925,-0.40500045,0.115505554,-0.35208404,-0.21746214,-0.81248856,-2.277504,-0.2619622,-0.9057772,0.03355556,0.08570409
2024-05-24,REGN,US,0.21761,0.16401047,-0.37273914,-0.0041590165,0.9649505,-0.5145278,-0.44881195,-0.8378533,-0.28174618,-0.65916806,0.760417,0.9648182,0.23683946,0.07780788,0.059349366,0.26348647,-0.06995637,0.760417,-0.22674783,0.38013187,-0.72303015,0.30049503,0.18338501,-0.74010813
2024-07-02,REGN,US,0.002154,-0.6358698,-0.28125006,-0.21117231,0.4891494,-0.88263667,-0.4483945,-0.5110876,-0.14113803,0.29351556,0.58542246,0.6549141,0.4782987,0.24437313,0.29823685,0.16883965,0.120816216,0.58542246,2.1889257,0.5925518,-0.35675102,-0.24060662,-0.2659778,0.34248945
2024-08-07,REGN,US,-0.223235,0.014799027,-0.5006529,-0.088652834,-0.13644053,-0.6592109,-0.44862127,0.21522243,0.051864754,-0.51261145,0.5349694,-0.28879565,-0.07556082,0.09404071,0.21546388,0.3250583,-0.16969092,0.5349694,1.9577729,-0.30904162,0.08504036,-0.43375376,-0.9190274,-0.5732289
2024-09-12,REGN,US,-0.336173,0.9337965,0.40387383,-0.69241047,-0.22862814,-0.5649985,-0.4487452,0.60621446,0.10876508,0.8244343,0.5158847,-0.6297342,0.21517682,0.5254402,0.5245874,0.84397066,0.10649968,0.5158847,0.7436412,-0.75519896,-0.29654557,-1.1088179,-0.49369508,-0.1439855
2024-10-17,REGN,US,-0.31098,-0.535348,-0.57474154,-0.47324127,-1.7556279,-0.12032737,-0.44616538,-0.016762167,1.0159856,-0.458696,-1.0178412,-1.502024,-1.787211,-0.9112476,-0.8021485,-0.059999846,-0.36847696,-1.0178412,-1.3730341,-1.3663859,-0.47504765,0.18166351,0.28009394,-0.6390104
2024-11-21,REGN,US,-0.04923,0.016616317,-0.7874206,-1.8455583,-2.772191,0.43117836,-0.44515508,0.26064083,0.44155586,0.44535103,-3.3588867,-3.3283775,-3.4404576,-2.8136287,-2.459977,-1.26667,-1.0023807,-3.3588867,-2.2892737,-2.5623817,0.18866278,-0.45965886,2.3660703,-0.94161177
2024-12-30,REGN,US,-0.108436,-0.7382373,-0.59944147,-0.8657544,-1.1128837,-0.07822269,-0.44512492,-0.7968078,-0.44062662,-0.67694795,-3.745571,-1.3955518,-2.016122,-2.950268,-2.6079812,-1.7581985,-1.0034721,-3.745571,-1.8799785,-2.1199715,0.24778926,0.39447883,0.47502878,-0.24106407
2024-01-02,V,US,0.071875,-0.3397628,-0.11313802,-0.14441408,-0.19019628,-1.0323813,-0.40548897,-0.030134564,0.28497413,-0.86476326,0.71170306,0.02718359,0.15329802,-0.010093384,-0.07618545,-0.09914948,-0.43403774,0.71170306,0.96514475,-0.006036456,-1.0037279,-0.29225773,-1.0433587,0.34466395
2024-02-07,V,US,-0.006024,0.40866855,0.13020948,0.28378308,0.46987537,-0.8527052,-0.40179932,-0.41897088,0.007838302,-0.89617044,0.86003524,0.45675406,0.4957559,0.41271722,0.3316562,-0.015076439,-0.31811246,0.86003524,1.3520849,0.7703249,-0.8282169,0.15716673,-0.56180024,-0.7956536
2024-03-14,V,US,-0.051388,0.15986013,0.51216626,0.026662767,0.16446102,-0.81525016,-0.4077461,0.07906155,-0.14377613,-0.4434155,0.86003524,-0.021067789,0.24183886,0.39879864,0.33175713,0.12130319,-0.2658093,0.86003524,2.7348197,0.05508052,-0.96415746,-0.037982218,-0.9323468,-0.57613856
2024-04-19,V,US,-0.005837,-0.3483608,-0.2778772,-0.6502441,-1.0909616,-0.9266833,-0.3943225,0.31465718,-0.13062426,-0.57157695,0.07378494,-0.79300445,-0.84772325,-0.33029458,-0.3127203,0.020742299,-0.50136894,0.07378494,-0.5327182,-1.5101273,-0.7848677,-0.4574114,-0.80347484,0.06319445
2024-05-24,V,US,-0.020919,-0.012902451,-0.2632016,-0.5466765,-0.29838473,-0.93404555,-0.3860447,-0.9336187,-0.40326676,-1.0287324,0.27303925,0.17248222,-0.45401403,-0.38477692,-0.30462363,-0.18853879,-0.4487713,0.27303925,-0.45313314,-0.0065504448,-0.9382297,-0.11680613,-0.623768,-0.3610532
2024-07-02,V,US,0.037008,0.8745337,0.076190464,-0.38360658,-0.4755493,-0.63939136,-0.37305096,-0.15255918,0.013884011,-0.04007051,0.03355314,-0.5107088,-0.62471145,-0.7293621,-0.5703582,-0.31981322,-0.60900414,0.03355314,0.0759733,-0.90471005,-0.5923424,-0.54397154,-0.6576649,-0.8558267
2024-08-07,V,US,0.145634,-0.3916571,-1.2255384,-0.04277806,-0.68999696,-0.18309915,-0.3801689,1.0674561,-0.52458966,-0.0025657807,-0.41443297,-0.5646846,-0.96368504,-1.114094,-0.9668809,-0.31303155,-0.7230247,-0.41443297,-0.14661343,-1.1641494,-0.1569426,-0.19923411,-0.43846637,-1.0370835
2024-09-12,V,US,0.101681,0.18507421,-0.13119145,0.8201697,0.859494,-0.8825505,-0.39899838,-0.7130389,-0.45460355,-0.43028468,0.71116453,0.765244,0.57624125,-0.26035658,-0.31907433,-0.3044087,-0.4365398,0.71116453,1.9058968,1.5542161,-0.7043773,0.70518327,-0.14960241,0.8030181
2024-10-17,V,US,0.116585,0.43229297,0.9197922,0.62952226,-0.2128651,-0.13642287,-0.38752586,0.31097758,-0.159695,-0.7259704,0.8155425,-0.05378487,0.37473094,-0.11621977,-0.27416644,-0.46266404,-0.39324608,0.8155425,1.6531552,1.3349212,-0.94523954,0.6121385,-0.45583704,-0.7708128
2024-11-21,V,US,0.133333,0.3427709,-0.3209998,0.0605255,0.8259017,-0.4032334,-0.40393597,0.0082061235,-0.18901263,-0.5697935,0.7797595,1.1178238,0.67704546,0.36567158,0.12205646,-0.32343793,-0.48627436,0.7797595,-0.6895284,1.3311398,-0.73143435,0.08024037,0.4416309,-0.3996756
2024-12-30,V,US,0.100228,-0.5776993,-0.60020983,-0.16892017,-0.26840773,-0.7212666,-0.39893436,-0.9399531,-0.09084916,-0.66789156,0.6665464,0.06579827,0.07533072,0.3029709,0.1330477,-0.27613157,-0.45758554,0.6665464,0.6157444,0.268842,-0.6696235,-0.17012545,-0.87539923,-0.06001364
2024-01-01,ASIANPAINT.NS,India,-0.140691,-0.14655317,-0.16056205,0.2570268,0.7996328,-1.2920078,-0.55144536,-1.0939778,-0.5360135,-1.2485847,0.6455511,0.58268505,0.71656877,-0.04519534,0.045045186,0.16074614,-0.3734051,0.6455511,0.47953978,1.4991425,-1.0721102,0.31849763,-0.50014997,0.837813
2024-02-06,ASIANPAINT.NS,India,-0.017639,0.19223127,-0.070365675,-1.4048737,-1.7745928,-0.8339134,-0.50521827,0.05082668,0.27266896,-0.7152983,-0.6731218,-1.9463629,-1.4284558,-1.1591932,-1.0542921,-0.11903864,-0.87544197,-0.6731218,-0.61018646,-2.2740986,-0.20784055,-1.0834254,1.1046753,-0.63577014
2024-03-12,ASIANPAINT.NS,India,0.024543,-0.06290284,0.4328395,-0.1142952,-0.5272736,-0.76501334,-0.5125981,-0.78789794,-0.31877515,-0.9140534,-0.8284778,-0.8553231,-1.0304096,-1.1198791,-1.1616833,-0.65272665,-0.9797568,-0.8284778,-0.8383761,-1.3430157,-0.71238905,0.3365763,-0.12045841,-0.45869792
2024-04-19,ASIANPAINT.NS,India,0.041509,-0.03449468,-0.46585417,-0.5150487,-0.46908593,-1.1737151,-0.5315302,0.22778092,-0.3138526,-0.41344965,-1.0201193,-0.06801294,-0.6319719,-1.145419,-1.2261263,-1.0475975,-1.0605503,-1.0201193,-0.47547868,-0.41105017,-0.8942398,-0.15605421,-1.0445431,0.71444774
2024-05-27,ASIANPAINT.NS,India,0.112988,-0.094578855,-0.22697155,0.4527416,-0.2113772,0.17874007,-0.5037314,-0.6684159,-0.09323465,-0.7309338,-0.839392,-0.23505645,-0.19741176,-0.843098,-0.9561132,-1.2937651,-0.9696657,-0.839392,-0.5244023,-0.501506,-0.1405267,0.27587238,-0.52500844,-1.2237599
2024-07-01,ASIANPAINT.NS,India,0.137065,0.1414355,0.59015113,-0.12373069,0.062241133,-0.8859978,-0.50900924,-0.3156456,-0.2118752,-0.57113546,-0.6017442,-0.011665329,0.058750637,-0.5677795,-0.6816165,-0.9852655,-0.8800924,-0.6017442,-0.41022718,0.05986126,-1.2211702,-0.036781646,-1.1186126,0.52135944
2024-08-05,ASIANPAINT.NS,India,-0.057574,-0.27292085,0.00046588585,0.7508175,0.3981767,-0.67362344,-0.45418838,0.075029016,0.20388679,0.158508,0.21837196,0.3225441,0.49741134,-0.032322004,-0.24243276,-0.8481305,-0.70143104,0.21837196,-0.32013416,0.9156305,-0.5054516,0.812339,-0.36962175,0.012844221
2024-09-09,ASIANPAINT.NS,India,-0.270595,0.061766557,0.3701482,0.4197153,0.83556443,-1.1689692,-0.53888285,0.25229254,-0.43903404,-0.5931896,0.7755997,0.59033316,0.7718266,0.5224758,0.15627168,-0.35802078,-0.49930376,0.7755997,0.9108319,1.3171967,-0.9641683,0.47670695,-0.3475688,0.29360056
2024-10-14,ASIANPAINT.NS,India,-0.261705,-0.01685221,-0.47459945,-1.5364407,-1.412536,-0.7891794,-0.54533887,-0.47187814,-0.3414306,-0.88507026,0.02649547,-1.2858683,-0.83935297,-0.2708493,-0.41254303,-0.5145982,-0.7599598,0.02649547,0.43104938,-1.7420217,-0.5024893,-1.4960119,0.26802272,-0.24693646
2024-11-18,ASIANPAINT.NS,India,-0.100083,-0.03871758,0.02075129,-2.7639499,-2.4070587,0.37203705,-0.49778995,-0.5700526,-0.3059007,-0.4205233,-1.6199777,-2.6650758,-2.771443,-1.7628995,-1.5874957,-1.1465007,-1.1275094,-1.6199777,-1.1357491,-2.8746579,0.23458111,-2.624519,2.3864388,-1.1024292
2024-12-23,ASIANPAINT.NS,India,0.018998,-0.122031905,-0.93630254,-0.9499529,-1.1376494,-1.0196105,-0.49925727,-0.6542294,-0.5100042,-0.6596678,-2.2145796,-1.0837536,-2.1592755,-2.160437,-1.9415841,-1.2816054,-1.1429821,-2.2145796,-1.6301423,-2.2114644,-0.7987226,0.17201047,-0.09214047,1.5572932
2024-01-01,BAJFINANCE.NS,India,-0.002144,-0.25395396,0.18868238,-0.6418324,0.059422728,-0.5987232,0.41427132,-1.0561789,-0.60605013,-1.1167481,-0.021017168,-0.20473264,-0.4170691,-0.52403605,-0.25701633,0.13149391,-0.20344585,-0.021017168,-0.8389285,-0.17824467,-0.7117964,-0.22060902,-0.759206,-0.13999458
2024-02-06,BAJFINANCE.NS,India,0.018278,-0.12934904,-0.7341651,-1.8128562,-1.9010236,-0.07610066,0.9589361,0.8404631,0.118385196,-0.10250259,-0.88152534,-2.0988975,-1.5363636,-1.3120173,-1.0998492,0.3388023,-0.57174236,-0.88152534,-0.86765856,-1.8872778,-0.003911588,-1.7039338,1.2152916,-0.57939553
2024-03-12,BAJFINANCE.NS,India,0.139628,-0.03165407,0.50791657,-0.6829137,-0.61156434,-0.67524755,0.47501895,-0.01478471,-0.21598387,-0.2623156,-1.0805395,-0.5967236,-1.2323608,-1.3480656,-1.274996,-0.48158035,-0.6569202,-1.0805395,-0.97775805,-1.3698245,-0.41597173,0.1021174,-0.5926199,0.58213913
2024-04-19,BAJFINANCE.NS,India,-0.050373,1.6573043,0.097021535,-0.5951327,0.8504091,-0.42804506,0.63229746,-0.050760187,-0.2371373,1.3402529,-0.24145494,0.6020565,0.45078054,-0.5715826,-0.62397057,-0.55589396,-0.49215856,-0.24145494,-0.046997722,0.06298066,-0.5653218,-0.5576696,0.077789225,0.08054552
2024-05-27,BAJFINANCE.NS,India,0.000371,0.3955617,0.58631754,0.37142733,-0.91786444,0.29167032,0.8584927,-0.86243606,-0.234477,-0.30211225,-0.5164635,-0.41754946,-0.25863472,-0.67689455,-0.771551,-0.98725,-0.8749059,-0.5164635,1.1526515,-0.041403994,-0.9471858,0.35081774,-0.9145098,-0.9084137
2024-07-01,BAJFINANCE.NS,India,0.058577,1.1280891,0.41128907,-0.22399294,0.99486834,0.5894599,0.7587703,-0.6829777,-0.20008105,0.31435135,-0.0035473749,0.5471831,0.39893878,-0.10900538,-0.36487457,-0.54721713,-0.68321276,-0.0035473749,0.18154715,0.65715617,-0.65098524,-0.0073132957,-0.144836,-0.6997153
2024-08-05,BAJFINANCE.NS,India,0.037443,-1.0425539,-1.0157477,-0.8605108,-1.0648657,-0.80452186,0.39691037,-0.12702829,0.21832047,-0.5473429,-0.8426494,-0.8861582,-0.98069817,-0.82244664,-0.9451777,-1.0045356,-0.996812,-0.8426494,-0.64690524,-1.5948862,-0.5390108,-0.51152825,-0.31993276,1.1255535
2024-09-09,BAJFINANCE.NS,India,-0.055972,0.16513593,0.11076406,1.2500074,1.1221187,-0.6549487,0.55301905,-0.39637095,-0.52476376,-0.6812427,0.08368799,1.3057772,0.58429605,0.13181716,-0.1228183,-0.934425,-0.65061015,0.08368799,-0.34838974,1.6254112,-0.79964834,1.2054807,0.9034689,-0.38271818
2024-10-14,BAJFINANCE.NS,India,0.017506,-0.71411675,-0.4643598,-1.3436648,-0.57344157,-0.011412931,0.70076376,-1.0276508,0.014001677,-0.6736066,-0.08738927,-0.6142914,-0.14463781,-0.18818638,-0.28500614,-0.4203678,-0.71454716,-0.08738927,0.20948759,-1.1646092,-0.42945245,-1.3007457,-0.22100064,-0.83993196
2024-11-18,BAJFINANCE.NS,India,0.277765,0.09906883,-0.40507373,-1.0216337,-0.78862995,-0.2440788,0.3370632,-0.59516287,-0.057965625,-0.69019544,-0.5032491,-0.57158536,-1.3799103,-0.9321025,-0.8531196,-0.8907392,-1.0100695,-0.5032491,-0.5806721,-1.2302585,-0.31844574,-0.65706664,-0.39224973,-0.27932873
2024-12-23,BAJFINANCE.NS,India,0.323787,0.089881904,-0.9699913,-0.16338548,0.08811776,-0.6329297,0.49818346,-0.74728256,-0.7112392,-0.55885816,-0.11757538,0.66901153,-0.25009665,-0.58033454,-0.57629424,-0.3935651,-0.8723036,-0.11757538,-0.36936316,0.43457022,-0.46054697,-0.023193223,0.040801052,0.2821755
2024-01-01,BHARTIARTL.NS,India,0.191303,-1.0152156,-0.32682317,0.18735147,-0.24873756,-0.76709825,-0.07193323,-0.51070476,-0.27873427,-0.11680433,0.8177009,-0.19317472,0.31235892,0.46797806,0.5884156,0.6517347,-0.056784093,0.8177009,-0.5156829,0.07023993,-0.8088533,0.1742059,-0.6295021,-0.7727633
2024-02-06,BHARTIARTL.NS,India,0.133945,0.907296,-0.5348362,-0.024313722,0.7261837,-0.04468105,-0.011880982,0.88618505,0.036715776,0.17049426,0.57536936,0.98707134,0.78581876,1.0688088,1.1318346,1.1887033,0.4188362,0.57536936,0.49494442,0.19100733,0.24811229,-0.5856111,0.44739506,-1.1715882
2024-03-12,BHARTIARTL.NS,India,0.186091,0.28228185,0.17901357,1.2651577,0.64212126,-0.9283171,-0.04897658,-0.4336857,-0.41098374,-1.1351172,1.0464829,0.53906345,0.7548133,1.2280403,1.2512435,1.0888598,0.69477373,1.0464829,0.31513724,1.0524591,-0.30142915,0.84719557,-0.19391811,0.57018644
2024-04-19,BHARTIARTL.NS,India,0.137083,0.9051545,1.4961051,0.7075626,0.42785528,-0.48718992,0.13282105,1.0882739,-0.39603174,0.4407349,1.0464829,0.025048561,0.985801,1.3523723,1.4235679,1.1701347,0.89750844,1.0464829,0.31029624,0.76516217,-0.42217073,0.40205052,-0.6984747,-0.0061136913
2024-05-27,BHARTIARTL.NS,India,0.106105,-0.20570073,0.7264962,0.91402656,0.18740582,-0.7123903,-0.028068619,0.112078115,-0.032779157,-0.34872323,1.0165092,0.36356756,0.95770305,1.463297,1.5959425,1.2903233,1.0445105,1.0165092,0.3576385,1.5787246,-0.6536669,0.62286454,-0.16586886,0.1183052
2024-07-01,BHARTIARTL.NS,India,0.182309,0.3081398,-0.20013131,0.15346605,0.41909006,0.70580596,0.62800777,-0.8059684,-0.7181191,-0.9082314,0.8983424,0.5401273,0.652732,1.3042918,1.508282,1.5984087,1.0500754,0.8983424,0.7106369,0.18477169,-0.034578882,0.09789429,-0.08335196,-1.1765034
2024-08-05,BHARTIARTL.NS,India,0.091709,-1.0286679,-0.60803145,-0.15591912,0.118690744,-0.42640987,-0.16696358,0.118929796,0.22915602,-0.09952246,0.72398037,0.33321738,0.066101246,0.8088384,1.0854487,1.4919118,0.9242654,0.72398037,0.49831364,0.11418347,-0.37837642,-0.102367334,-0.7531601,0.28892833
2024-09-09,BHARTIARTL.NS,India,0.023336,0.06464695,-0.45746592,0.16338679,0.4978606,-1.0334986,0.08464754,-0.70823,-0.35711417,-0.70887786,0.75364655,0.74693936,0.34221917,0.8311478,1.0864538,1.5333444,1.2139406,0.75364655,0.7043714,1.2391818,-0.8164964,-0.013733869,-0.03993252,0.75571215
2024-10-14,BHARTIARTL.NS,India,-0.056322,0.20251273,0.22683994,-0.5367714,0.115127824,-0.62922883,-0.019151183,-1.0300847,-0.24100357,-0.5278719,0.6189714,-0.08926489,0.6463445,1.1103996,1.3433548,1.7911772,1.4140205,0.6189714,1.332159,-0.9619683,-0.6760192,-0.8454753,-0.3269492,-0.049914293
2024-11-18,BHARTIARTL.NS,India,0.117144,-0.503114,-0.44735748,-0.98442066,-1.3519108,-1.4227095,-0.19660202,0.12506425,-0.19604552,-0.049318474,-0.2790855,-1.3538002,-1.1812607,-0.17280585,0.14216612,1.162424,0.76163906,-0.2790855,-0.6428552,-2.3633587,-0.36460638,-0.84430075,0.12650327,2.486084
2024-12-23,BHARTIARTL.NS,India,0.083118,0.239799,-0.36841822,-0.3232833,-0.0994103,0.12890038,0.13038145,-0.6663565,-0.54540133,-0.5132579,0.0034689736,0.022196008,-0.5043991,-0.18189225,0.08863972,0.89076316,0.71751326,0.0034689736,-0.99989456,-0.5019065,-0.365143,-0.18394366,-0.6206302,-1.1576021
2024-01-01,EICHERMOT.NS,India,-0.005955,-1.3701812,-0.6828272,-0.24845499,0.1922684,0.6165612,-0.57175434,-0.015084342,-0.056276448,0.12572323,0.7058237,-0.09765195,0.6221595,0.6662248,0.6637317,0.5520653,0.106281206,0.7058237,-0.108588465,-0.14899549,-0.1896998,-0.4358721,-0.7657399,-1.0114324
2024-02-06,EICHERMOT.NS,India,0.180715,0.68049145,0.0003729294,0.9530256,0.0219604,-0.28564513,-0.5824589,-0.45318827,-0.29766047,-0.69833624,0.48091748,-0.236336,-0.15116136,0.36704978,0.25797117,0.46391404,0.010053164,0.48091748,-0.21187727,0.22061633,-0.17973828,1.1160675,-0.11537853,0.45430744
2024-03-12,EICHERMOT.NS,India,0.295309,0.3188306,0.052352715,-0.7632123,-0.32125872,-0.40172562,-0.58469653,-0.2781875,0.14485562,-0.26652065,0.15981007,-0.47150064,-0.37734747,-0.13192718,-0.122791775,0.014278921,-0.12733537,0.15981007,-0.35702902,-0.27471274,-0.3122682,-0.4675782,-0.6642389,-0.043306388
2024-04-19,EICHERMOT.NS,India,0.132454,-0.13452832,0.80276763,1.5898168,1.6282499,0.109982364,-0.54596585,-0.4609014,-0.47544727,-0.09997229,1.0198891,1.421289,1.1085763,0.7541428,0.7692571,0.031435657,0.12554605,1.0198891,0.7981284,1.3444628,0.26809365,1.097571,0.94698924,-0.5485925
2024-05-27,EICHERMOT.NS,India,0.027016,-0.98426926,0.5399465,0.32879293,0.44416606,-0.7519134,-0.5754291,-0.16675042,-0.0072693503,0.13231428,0.86639225,0.39180404,1.2325602,1.1990466,1.2362695,1.0344387,0.38281617,0.86639225,0.8275611,0.65838903,-0.23837776,-0.08180631,-0.6204871,0.8442174
2024-07-01,EICHERMOT.NS,India,0.096297,-0.4665354,-0.7476712,-1.1782554,-0.4931484,-0.23855759,-0.57583225,1.3411444,0.1724655,-0.26249656,0.43585417,0.09176366,-0.41668516,0.4322369,0.60140425,1.0022857,0.23729746,0.43585417,-1.1044644,-0.8737936,-0.5150357,-1.1007197,-0.32943422,-0.49889895
2024-08-05,EICHERMOT.NS,India,0.044835,-0.61090004,-1.8257848,-0.786942,-0.26392335,-0.42888778,-0.5839015,0.699243,-0.5466886,0.19579385,0.3727361,0.04268171,-0.62544197,0.21930592,0.3394936,0.9888261,0.08646505,0.3727361,-1.1300571,-1.0519842,-0.0006091895,-0.84215456,-0.6957708,-0.40142
2024-09-09,EICHERMOT.NS,India,0.013839,-0.10661164,-0.6231493,-0.5995724,0.20323595,-0.3226429,-0.6050467,-0.5974829,-0.19694392,-0.82063776,0.6155552,-0.097407036,-0.40704325,0.1277107,0.23394871,0.918869,0.19604328,0.6155552,-0.97761595,-1.0421673,-0.9546393,-0.64037156,-0.8948472,-0.6900042
2024-10-14,EICHERMOT.NS,India,0.052251,0.5190584,0.3660362,-1.0970522,-0.45691243,-0.55555403,-0.5846345,-0.7151702,-0.5725811,-0.62269133,0.48627478,-0.57743007,-0.3804827,-0.11272626,0.09401148,0.33979097,0.2249907,0.48627478,-0.914325,-0.6129255,-0.36714715,-0.6068958,-0.3049958,-0.013811095
2024-11-18,EICHERMOT.NS,India,-0.035339,-0.13598634,0.7856502,-0.42350677,0.4034273,0.68480223,-0.5836357,-0.37805453,-0.7426237,-1.009696,0.6761467,0.060319517,-0.07727145,-0.21411753,0.052756358,0.3878663,-0.007037446,0.6761467,-0.027510019,0.21098755,0.104687594,-0.007708265,-0.43140593,-1.25929
