draw_id,market,seed,decision_date,random_precedent_count,random_mu,random_cvar,random_top5_weight_share,random_effective_n
RND_SESS_UK_17_3633,UK,17,2024-04-16,25,0.06824121906532284,-0.11915677782060519,0.5664081617049197,12.148950321494338
RND_SESS_UK_17_3650,UK,17,2024-05-28,25,0.03150415329468836,-0.16844293026188795,0.4470840448854794,15.802879131820958
RND_SESS_UK_17_3667,UK,17,2024-06-18,25,0.0023142907114117946,-0.1533042392980371,0.5821930890690435,11.178380871460897
RND_SESS_UK_17_3684,UK,17,2024-07-16,25,0.0721360414557966,-0.08639438099316424,0.4212384357654204,15.789811187835241
RND_SESS_UK_17_3701,UK,17,2024-07-30,25,0.07255206683843417,-0.12902678002173756,0.5565524120367475,9.671692475538578
RND_SESS_UK_17_3718,UK,17,2024-08-01,25,-0.005299276570636078,-0.1962296817129643,0.5133627506786246,13.403550222601487
RND_SESS_UK_17_3735,UK,17,2024-09-10,25,0.05047623927479465,-0.1663377480020646,0.4719696664133812,14.077505577961677
RND_SESS_UK_17_3752,UK,17,2024-10-14,25,-0.01635369009436962,-0.20852487888457688,0.5484737985585936,10.338147713015024
RND_SESS_UK_17_3769,UK,17,2024-10-21,25,0.010455311057423183,-0.19807528520440587,0.5159409037681988,13.028591983037657
RND_SESS_UK_17_3786,UK,17,2024-10-28,25,0.03597352031811199,-0.2560106105375045,0.5896640826683641,10.967256603150494
RND_SESS_UK_17_3803,UK,17,2024-11-18,25,0.0530776398805868,-0.14175392573826778,0.48508903439542644,13.995302886863067
RND_SESS_UK_17_3820,UK,17,2024-12-19,25,0.018128712379562456,-0.28235702051952233,0.6263778036918302,9.993949015726766
RND_SESS_UK_37_3837,UK,37,2024-01-02,25,-0.03625627306085674,-0.2224668995668535,0.51060387045051,12.677068488061543
RND_SESS_UK_37_3854,UK,37,2024-01-15,25,0.024444678445185344,-0.16478650209631246,0.4449398827392044,15.551021129562804
RND_SESS_UK_37_3871,UK,37,2024-02-01,25,0.02135167306772763,-0.2828983854073244,0.5424239193226946,12.528786502597717
RND_SESS_UK_37_3888,UK,37,2024-03-05,25,0.03005924269840086,-0.22585806448541948,0.5668180071603406,11.353414310275635
RND_SESS_UK_37_3905,UK,37,2024-03-20,25,0.06772489266408342,-0.22757707712318911,0.42165016526492144,15.837787314337627
RND_SESS_UK_37_3922,UK,37,2024-04-02,25,0.0016697877108337185,-0.22084651548095557,0.5041706875091965,13.757590057647764
RND_SESS_UK_37_3939,UK,37,2024-04-12,25,0.07376888537331613,-0.23960576095137953,0.5266188425514186,12.217311284325648
RND_SESS_UK_37_3956,UK,37,2024-04-16,25,-0.003228151924701842,-0.14152590695028555,0.5644817515941937,12.71492355523385
RND_SESS_UK_37_3973,UK,37,2024-06-11,25,0.021271888271154726,-0.14326994596245954,0.5554455233347858,10.981509178613829
RND_SESS_UK_37_3990,UK,37,2024-06-18,25,0.07270626759285635,-0.17748945457937804,0.5554441818901589,11.738369223878042
RND_SESS_UK_37_4007,UK,37,2024-08-01,25,0.0737511207195655,-0.14830572304934853,0.4943677453492149,13.4152981636401
RND_SESS_UK_37_4024,UK,37,2024-09-10,25,0.03240568912320552,-0.10668716928296593,0.5397211970792588,11.642294762183512
RND_SESS_UK_37_4041,UK,37,2024-09-16,25,0.011851310353959687,-0.1545300297918826,0.4900357464027,13.040500253007467
RND_SESS_UK_37_4058,UK,37,2024-10-15,25,0.07233835602535295,-0.13585238504466732,0.4795002040778275,14.39249831995129
RND_SESS_UK_37_4075,UK,37,2024-10-21,25,0.017837194828552057,-0.2173905750337642,0.5228071588864681,13.182254255447207
RND_SESS_UK_37_4092,UK,37,2024-10-25,25,0.03997251192694013,-0.12601119614675066,0.45553067531772856,15.255509509134818
RND_SESS_UK_37_4109,UK,37,2024-12-02,25,0.0383580862973627,-0.21533508662232176,0.47307132893358045,14.820608438212952
