date,market,seed,P0,P1,P2,P3,P4,P5,P6,diff_P0_minus_P1,diff_P0_minus_P2,diff_P0_minus_P3,diff_P0_minus_P4,diff_P0_minus_P5,diff_P0_minus_P6
2024-02-02,China,37,-0.023186,-0.013688,0.025901,-0.015217,0.013057,0.004238,0.020449,-0.009497999999999998,-0.049087,-0.007968999999999999,-0.036243,-0.027423999999999997,-0.04363499999999999
2024-02-02,France,7,-0.005125,-0.000363,-0.003731,0.001399,0.004952,-0.020424,-0.003927,-0.004762000000000001,-0.0013940000000000003,-0.006524,-0.010077,0.015299,-0.0011980000000000003
2024-02-02,France,17,0.016007,-0.001684,0.00434,-0.015337,0.018743,0.000613,-0.011496,0.017691000000000002,0.011667,0.031344,-0.002735999999999999,0.015394,0.027503
2024-02-02,France,37,0.017244,0.003536,0.002508,-0.007665,0.00342,-0.0024,0.009552,0.013707999999999998,0.014735999999999999,0.024909,0.013824,0.019644,0.007691999999999999
2024-02-02,India,7,-0.006873,-0.00622,0.002811,0.000341,-0.005445,-0.00562,0.011302,-0.0006529999999999999,-0.009684,-0.007214,-0.0014279999999999996,-0.0012529999999999998,-0.018175
2024-02-02,India,17,0.009328,0.015789,0.006743,0.024071,-0.00118,-0.01058,-0.009105,-0.0064610000000000015,0.0025849999999999996,-0.014743,0.010508,0.019908000000000002,0.018432999999999998
2024-02-02,India,37,-0.000718,0.000523,0.006631,0.009082,-0.006371,0.015971,-0.018386,-0.001241,-0.007349,-0.0098,0.005653,-0.016689,0.017668
2024-02-02,UK,7,-0.002046,0.019682,0.006158,0.005607,-0.002356,-0.006422,0.006202,-0.021728,-0.008204,-0.007653,0.00030999999999999995,0.004376,-0.008248
2024-02-02,UK,17,-0.006765,0.008325,0.012368,0.003898,-0.01107,-0.003854,0.014541,-0.015090000000000001,-0.019133,-0.010663,0.004305,-0.0029110000000000004,-0.021306
2024-02-02,UK,37,0.003137,-0.00368,-0.006826,-0.008889,0.010243,-0.002428,0.007566,0.006817,0.009963,0.012025999999999998,-0.007106,0.0055650000000000005,-0.004429
2024-02-02,US,7,-0.005728,0.001668,0.00053,0.026477,-0.005699,0.013298,-0.000254,-0.007396,-0.006258,-0.032205,-2.8999999999999512e-05,-0.019026,-0.005474
2024-02-02,US,17,-0.008183,-0.004355,-0.005473,-0.000905,-0.002117,-0.006752,0.001766,-0.003827999999999999,-0.0027099999999999997,-0.007278,-0.006065999999999999,-0.0014309999999999991,-0.009949
2024-02-02,US,37,0.002458,0.001326,-0.007212,-0.01499,-0.001359,-0.013995,0.008457,0.0011320000000000002,0.00967,0.017447999999999998,0.003817,0.016453000000000002,-0.005998999999999999
2024-02-05,Brazil,7,-0.016983,-0.010398,-0.001811,0.012838,-0.002252,-0.004039,-0.002714,-0.006585000000000002,-0.015172000000000001,-0.029821,-0.014731000000000001,-0.012944,-0.014269000000000002
2024-02-05,Brazil,17,-0.021263,-0.002139,-0.009135,0.007179,-0.014611,-0.021513,-0.012135,-0.019124000000000002,-0.012128,-0.028442000000000002,-0.006652,0.0002500000000000002,-0.009128
2024-02-05,Brazil,37,0.004716,0.002219,0.013422,-0.00251,0.011994,-0.01178,-0.006769,0.0024969999999999997,-0.008706,0.007226,-0.007278,0.016496,0.011484999999999999
2024-02-05,China,7,-0.009485,0.006706,-0.001823,-0.017099,0.026148,0.003367,0.005871,-0.016191,-0.007662,0.007613999999999999,-0.035633,-0.012852,-0.015356000000000002
2024-02-05,China,17,-0.003531,-0.011985,0.01479,-0.001601,0.018992,0.01176,0.002102,0.008454000000000001,-0.018321,-0.0019299999999999999,-0.022522999999999998,-0.015290999999999999,-0.005633
2024-02-05,China,37,0.000958,0.008072,0.007037,0.004304,0.022334,-0.010683,-0.01934,-0.007114,-0.006079,-0.0033459999999999996,-0.021376,0.011641,0.020298
2024-02-05,France,7,-0.003505,0.020693,0.002829,0.001298,-0.00565,0.011243,0.022468,-0.024198,-0.006333999999999999,-0.004803,0.0021449999999999998,-0.014747999999999999,-0.025973
2024-02-05,France,17,-0.002638,-0.002337,-0.010991,-0.003014,0.002456,-0.001627,-0.000918,-0.00030100000000000005,0.008353000000000001,0.00037600000000000003,-0.005094,-0.0010110000000000002,-0.0017200000000000002
2024-02-05,France,37,0.003921,-0.014142,-0.003013,-0.013394,-0.006061,-0.012785,-0.00756,0.018063,0.006934,0.017315,0.009982000000000001,0.016706,0.011481
2024-02-05,India,7,-0.004072,0.00426,0.010602,-0.003512,0.020715,-0.016222,0.009317,-0.008331999999999999,-0.014674,-0.0005600000000000002,-0.024787,0.012150000000000001,-0.013389000000000002
2024-02-05,India,17,-0.001601,-0.001644,-0.005707,-0.009258,0.005386,0.020803,0.007034,4.300000000000007e-05,0.004106,0.007657000000000001,-0.006987,-0.022404,-0.008635
2024-02-05,India,37,-0.019409,0.010503,0.005389,0.002243,0.003764,0.001952,-0.0026,-0.029912,-0.024798,-0.021651999999999998,-0.023173,-0.021360999999999998,-0.016808999999999998
2024-02-05,UK,7,0.005607,-0.021663,-0.012122,-0.019123,-0.009751,-0.008797,-0.005799,0.027270000000000003,0.017729,0.024730000000000002,0.015358,0.014404,0.011406
2024-02-05,UK,17,0.012583,-0.006659,-0.000601,0.000922,0.000395,-0.017735,-0.000519,0.019242000000000002,0.013184000000000001,0.011661000000000001,0.012188000000000001,0.030318,0.013102
2024-02-05,UK,37,-0.000352,-0.011085,0.016789,0.000568,0.007278,-0.000292,0.000265,0.010733,-0.017141,-0.00092,-0.00763,-5.9999999999999995e-05,-0.0006169999999999999
2024-02-05,US,7,0.004663,2.9e-05,-0.004703,-0.009407,-0.012649,-0.019722,-0.002523,0.004633999999999999,0.009366,0.01407,0.017312,0.024385,0.007186
2024-02-05,US,17,0.009913,0.002365,0.005147,-0.00091,-0.004413,0.008973,0.004112,0.007548,0.004766,0.010823,0.014326,0.0009399999999999999,0.005801
2024-02-05,US,37,-0.011268,0.006679,0.004318,-0.011504,0.012526,-0.012957,-0.006762,-0.017947,-0.015586,0.0002360000000000001,-0.023794000000000003,0.0016889999999999995,-0.0045060000000000005
2024-02-06,Brazil,7,-0.013519,-0.011378,0.021051,-0.001394,0.003398,-0.00568,0.007779,-0.0021410000000000005,-0.034570000000000004,-0.012125,-0.016917,-0.007838999999999999,-0.021298
2024-02-06,Brazil,17,0.018022,0.003925,0.005959,0.012176,0.018157,-0.010325,0.015692,0.014097,0.012063,0.0058460000000000005,-0.0001349999999999997,0.028347,0.0023299999999999987
2024-02-06,Brazil,37,0.012492,-0.013081,0.003654,-0.011052,-0.013603,0.017937,0.001533,0.025573,0.008837999999999999,0.023544,0.026095,-0.005445000000000002,0.010959
2024-02-06,China,7,-0.015218,-0.015033,0.000383,-0.008021,0.012277,-0.004304,0.003922,-0.00018500000000000114,-0.015601,-0.007197,-0.027495,-0.010914,-0.01914
2024-02-06,China,17,0.005443,-0.013211,0.006858,-0.00924,-0.000488,-0.008827,-0.000602,0.018654,-0.0014150000000000005,0.014683,0.005931,0.01427,0.006045
2024-02-06,China,37,0.033644,0.004732,-0.006324,0.007179,0.006616,0.00642,0.012795,0.028912,0.039968000000000004,0.026465000000000002,0.027028,0.027223999999999998,0.020849
2024-02-06,France,7,-0.008898,-0.009171,-0.01251,-0.007057,-0.004113,-0.005391,-0.018082,0.00027300000000000067,0.0036120000000000006,-0.0018409999999999998,-0.004784999999999999,-0.0035069999999999997,0.009184000000000001
2024-02-06,France,17,0.003078,0.006556,0.008352,0.001747,0.001312,-0.002419,0.002068,-0.003478,-0.005274,0.001331,0.001766,0.005497,0.00101
2024-02-06,France,37,0.000647,0.011246,0.011826,0.013808,-0.008798,-0.006214,-0.011261,-0.010599,-0.011179,-0.013161,0.009445,0.006861,0.011908
2024-02-06,India,7,0.009454,-0.011088,0.022838,-0.007996,0.003322,0.004941,0.008056,0.020542,-0.013384,0.01745,0.006132,0.0045130000000000005,0.001398
2024-02-06,India,17,-0.018819,0.003649,0.011294,0.001347,-0.022868,-0.001972,0.00658,-0.022468,-0.030113,-0.020166,0.0040490000000000005,-0.016847,-0.025398999999999998
2024-02-06,India,37,-0.007905,-0.016524,-0.010446,-0.017714,0.020015,-0.00672,-0.030325,0.008619,0.002541,0.009809,-0.02792,-0.0011850000000000003,0.022420000000000002
2024-02-06,UK,7,0.002571,-0.016889,0.005899,0.005233,-0.010007,-0.002298,0.019059,0.01946,-0.003328,-0.002662,0.012578,0.004869,-0.016488
2024-02-06,UK,17,0.020092,0.005382,-0.006245,-0.010193,0.008427,-0.005807,-0.002338,0.014709999999999999,0.026337,0.030285,0.011664999999999998,0.025899,0.02243
2024-02-06,UK,37,-0.002494,-0.003333,-0.007222,-0.005999,0.004858,-0.005779,-0.011434,0.0008389999999999999,0.0047279999999999996,0.003505,-0.007352000000000001,0.003285,0.00894
2024-02-06,US,7,-0.001186,0.01998,-0.013365,-0.004176,0.020334,0.012883,-0.001835,-0.021166,0.012179,0.00299,-0.02152,-0.014069,0.0006490000000000001
2024-02-06,US,17,0.011656,0.01697,-0.021902,0.025402,0.032434,-0.014219,-0.00279,-0.005313999999999999,0.033558000000000004,-0.013746000000000001,-0.020777999999999998,0.025875000000000002,0.014446
2024-02-06,US,37,-0.008517,-0.000399,0.00198,-0.008516,-0.001871,-0.012556,0.003902,-0.008118,-0.010497,-1.000000000001e-06,-0.006646,0.004038999999999999,-0.012419
2024-02-07,Brazil,7,0.006462,0.002444,-0.008981,-0.000557,0.008539,0.007259,0.007273,0.004018,0.015442999999999998,0.007019,-0.002077,-0.000797,-0.0008110000000000001
2024-02-07,Brazil,17,0.006477,0.01558,-0.000495,0.00484,0.006686,0.009467,-0.000519,-0.009103,0.006972,0.0016370000000000004,-0.00020899999999999998,-0.0029899999999999996,0.0069960000000000005
2024-02-07,Brazil,37,-0.00971,0.004293,-0.001469,-0.017629,-0.011645,0.006355,0.002503,-0.014003,-0.008241,0.007918999999999999,0.001935000000000001,-0.016065,-0.012213
2024-02-07,China,7,-5.8e-05,-0.014782,-0.001165,-0.000524,0.002357,0.0033,-0.009607,0.014724,0.001107,0.00046600000000000005,-0.002415,-0.003358,0.009548999999999998
2024-02-07,China,17,-0.000688,0.001179,0.011364,-0.005737,-0.023361,-0.007692,0.006103,-0.001867,-0.012052,0.005049,0.022673,0.007004,-0.006791
2024-02-07,China,37,-0.008538,0.002987,0.020141,0.002354,0.023321,0.006586,-0.0092,-0.011525,-0.028679,-0.010892,-0.031859,-0.015124,0.0006619999999999994
2024-02-07,France,7,0.01382,-0.012754,0.002001,0.012161,0.00051,0.000656,-0.017993,0.026574,0.011819,0.0016590000000000008,0.01331,0.013164,0.031813
2024-02-07,France,17,0.003152,0.00459,-0.003293,0.000975,0.014574,0.003314,0.007859,-0.0014380000000000005,0.006444999999999999,0.002177,-0.011422,-0.00016200000000000025,-0.004706999999999999
2024-02-07,France,37,-0.009123,-0.022339,0.001422,-0.001079,0.001104,-0.005937,-0.001288,0.013216000000000002,-0.010544999999999999,-0.008043999999999999,-0.010227,-0.0031859999999999996,-0.007834999999999998
2024-02-07,India,7,-0.009198,-0.007248,-0.007484,-0.005849,0.016187,-0.010771,0.004977,-0.0019499999999999995,-0.0017139999999999994,-0.0033489999999999995,-0.025384999999999998,0.0015729999999999997,-0.014175
2024-02-07,India,17,0.032762,0.007336,-0.007176,-0.004843,-0.012492,0.011104,0.013355,0.025426,0.039938,0.037605,0.045254,0.021658,0.019407
2024-02-07,India,37,0.015438,0.002049,0.009955,-0.001865,-0.013794,-0.005039,0.005403,0.013389,0.005483,0.017303,0.029232,0.020477000000000002,0.010035
2024-02-07,UK,7,0.015916,-0.001794,-0.005084,-0.000768,-0.010545,0.014609,-0.009025,0.01771,0.020999999999999998,0.016684,0.026461,0.0013069999999999991,0.024940999999999998
2024-02-07,UK,17,0.002071,-0.005258,-2.6e-05,0.00527,0.006034,0.006928,-0.006932,0.007329,0.002097,-0.0031990000000000005,-0.003963,-0.004857,0.009003
2024-02-07,UK,37,0.006721,0.013744,0.025942,0.016639,0.007037,-0.002725,0.023136,-0.007022999999999999,-0.019221,-0.009918,-0.00031599999999999944,0.009446,-0.016415
2024-02-07,US,7,-0.007096,-0.016504,0.01952,-0.012165,0.014018,0.001419,0.002255,0.009408000000000001,-0.026616,0.005069000000000001,-0.021114,-0.008515,-0.009351
2024-02-07,US,17,-0.009205,-0.005596,-0.014175,0.024119,0.007528,-0.010406,0.008671,-0.0036089999999999994,0.0049700000000000005,-0.033324,-0.016732999999999998,0.0012010000000000007,-0.017876
2024-02-07,US,37,0.005914,-0.025516,0.002026,0.006436,0.001205,-0.001246,-0.005658,0.03143,0.003888,-0.0005219999999999999,0.004709,0.00716,0.011571999999999999
2024-02-08,Brazil,7,-0.001689,-0.009156,-0.001207,-0.001785,-0.032757,-0.023568,-0.005748,0.007467,-0.000482,9.599999999999995e-05,0.031068000000000002,0.021879,0.004059
2024-02-08,Brazil,17,-0.00171,0.010165,0.012084,-0.010148,-0.002,-0.029316,-0.01543,-0.011875,-0.013793999999999999,0.008438000000000001,0.0002900000000000001,0.027606,0.01372
2024-02-08,Brazil,37,-0.002431,0.002696,0.009951,-0.019491,0.026614,0.008988,-0.015167,-0.005127,-0.012382,0.017060000000000002,-0.029044999999999998,-0.011418999999999999,0.012736
2024-02-08,China,7,-0.008746,-0.001471,-0.003409,0.00018,-0.004935,0.021016,0.02831,-0.007275,-0.005337,-0.008926,-0.003811,-0.029762,-0.037056
2024-02-08,China,17,0.008304,-0.003741,-0.003828,-0.000309,-0.006394,0.006824,-0.014218,0.012045,0.012132,0.008613,0.014698000000000001,0.0014800000000000004,0.022522
2024-02-08,China,37,-0.026776,-0.00159,0.022984,-0.002452,-0.001778,-0.015147,0.000726,-0.025186,-0.04976,-0.024324000000000002,-0.024998,-0.011629,-0.027502000000000002
2024-02-08,France,7,0.011672,-0.003804,-0.015209,0.004129,-0.000192,0.016315,0.001915,0.015476,0.026881000000000002,0.007543,0.011864,-0.0046429999999999996,0.009757
2024-02-08,France,17,-0.018034,0.001394,0.00075,-0.003348,-0.004292,0.006349,-0.003487,-0.019428,-0.018784000000000002,-0.014686000000000001,-0.013742,-0.024383000000000002,-0.014547000000000001
2024-02-08,France,37,-0.004418,0.006907,0.002957,0.007916,-0.010265,-0.005685,-0.002509,-0.011325,-0.007375,-0.012334,0.005847,0.001267,-0.001909
2024-02-08,India,7,0.004071,0.0144,0.011342,0.014919,-0.002362,-0.004322,0.02306,-0.010329,-0.007271,-0.010848,0.0064329999999999995,0.008393000000000001,-0.018989
2024-02-08,India,17,-0.006362,-0.006308,0.003601,-0.003461,0.031454,0.006972,0.012193,-5.399999999999936e-05,-0.009963,-0.0029009999999999995,-0.037816,-0.013333999999999999,-0.018555000000000002
2024-02-08,India,37,-0.003502,0.025198,-0.000564,0.014129,0.010151,0.004987,0.009467,-0.028700000000000003,-0.0029379999999999996,-0.017631,-0.013653,-0.008489,-0.012969
2024-02-08,UK,7,-0.010236,0.01414,0.013484,0.009921,0.000566,-0.013697,0.005985,-0.024376000000000002,-0.023719999999999998,-0.020157,-0.010802,0.0034610000000000005,-0.016221
2024-02-08,UK,17,0.015264,0.007421,0.006843,0.00537,-0.007816,0.006026,-0.007947,0.007843,0.008421,0.009894,0.02308,0.009238,0.023211
2024-02-08,UK,37,-0.000194,0.001033,0.000544,-0.008529,-0.010785,-0.01387,7.1e-05,-0.001227,-0.0007379999999999999,0.008335,0.010591,0.013676,-0.000265
2024-02-08,US,7,0.001813,0.004255,0.006434,-0.000715,0.003734,0.006751,6e-05,-0.002442,-0.004621,0.002528,-0.001921,-0.004938,0.001753
2024-02-08,US,17,0.019168,-0.00636,0.008088,0.01004,-0.00343,0.005172,-0.001152,0.025528000000000002,0.011080000000000001,0.009128,0.022598,0.013996000000000001,0.02032
2024-02-08,US,37,-0.01331,-0.001409,-0.004301,0.011525,0.017364,-0.023172,-0.001166,-0.011901,-0.009009,-0.024835000000000003,-0.030674,0.009862000000000001,-0.012144
2024-02-09,Brazil,7,-0.011874,-0.011516,0.005429,-0.005056,0.020861,0.016414,-0.005461,-0.00035799999999999894,-0.017303,-0.006817999999999999,-0.032735,-0.028288,-0.006412999999999999
2024-02-09,Brazil,17,-0.007545,0.006859,-0.014426,-0.013083,0.009209,0.00038,0.000125,-0.014404,0.006881,0.0055379999999999995,-0.016753999999999998,-0.007925,-0.00767
2024-02-09,Brazil,37,0.014389,-0.004631,-0.009595,0.003971,-0.007622,0.024851,0.010251,0.019020000000000002,0.023984,0.010418,0.022011000000000003,-0.010462,0.004138000000000001
2024-02-09,China,7,0.021987,0.009725,-0.019692,-0.01476,0.002095,-0.019905,-0.000517,0.012262,0.041679,0.036747,0.019892,0.041892,0.022504
2024-02-09,China,17,0.014249,0.010511,0.008492,-0.016838,0.005836,0.025266,0.002259,0.003738,0.005757,0.031086999999999997,0.008413,-0.011017,0.011989999999999999
2024-02-09,China,37,-0.015259,0.010773,0.002305,0.001176,-0.003454,0.001229,0.004121,-0.026032,-0.017564,-0.016434999999999998,-0.011805,-0.016488,-0.01938
2024-02-09,France,7,-0.000168,0.011628,0.014136,-0.013803,0.016611,0.006943,0.005155,-0.011796,-0.014303999999999999,0.013635,-0.016779000000000002,-0.007111,-0.005323
2024-02-09,France,17,-0.000727,0.011652,-0.003071,0.004145,-0.014816,-0.016485,-0.010561,-0.012379,0.0023439999999999997,-0.0048720000000000005,0.014088999999999999,0.015758,0.009833999999999999
2024-02-09,France,37,-0.002009,0.005156,0.000981,0.008795,-0.006633,-0.005996,-0.00327,-0.0071649999999999995,-0.00299,-0.010804000000000001,0.004624,0.003986999999999999,0.001261
2024-02-09,India,7,-0.005635,0.012453,0.018413,0.005303,0.008009,-0.015895,-0.007612,-0.018088,-0.024048,-0.010938,-0.013644,0.010259999999999998,0.0019769999999999996
2024-02-09,India,17,0.002849,-0.00703,-0.005651,-0.01128,-0.021374,-0.016066,-0.006759,0.009878999999999999,0.0085,0.014129,0.024223,0.018915,0.009608
2024-02-09,India,37,0.006039,-0.003507,-0.000219,-0.012535,-0.01223,0.005181,0.017808,0.009546,0.006258,0.018574,0.018269,0.0008580000000000003,-0.011769000000000002
2024-02-09,UK,7,0.011161,-0.011605,0.004306,0.003167,-0.003204,0.013191,-0.003373,0.022766,0.006855000000000001,0.007994000000000001,0.014365000000000001,-0.002029999999999999,0.014534000000000002
2024-02-09,UK,17,0.029952,0.023932,0.008653,-0.005904,0.001058,0.009429,0.001415,0.006020000000000001,0.021299,0.035856,0.028894,0.020523,0.028537
2024-02-09,UK,37,0.020006,0.008652,0.002661,0.010407,-0.003873,0.016826,0.008622,0.011354,0.017345,0.009599,0.023879,0.003179999999999999,0.011384
2024-02-09,US,7,-0.001523,0.012172,0.00272,0.000134,0.003322,0.007597,0.006387,-0.013695,-0.004243,-0.001657,-0.004845,-0.00912,-0.00791
2024-02-09,US,17,-0.003706,-0.006794,-0.001602,-0.010757,0.01707,-0.003869,0.009686,0.0030879999999999996,-0.002104,0.007050999999999999,-0.020776,0.00016299999999999995,-0.013392000000000001
2024-02-09,US,37,-0.002234,-0.003263,-0.003811,0.007399,0.005251,0.000701,-0.000231,0.001029,0.0015770000000000003,-0.009633,-0.0074849999999999995,-0.002935,-0.002003
2024-02-12,Brazil,7,0.011712,-0.005567,0.010599,0.02183,0.01351,0.010087,0.014379,0.017279,0.0011129999999999994,-0.010117999999999999,-0.0017979999999999993,0.0016249999999999997,-0.0026669999999999992
2024-02-12,Brazil,17,-0.023935,0.007724,0.002684,-0.008601,-0.002261,-0.015131,-0.002656,-0.031659,-0.026619,-0.015334000000000002,-0.021674000000000002,-0.008804000000000001,-0.021279000000000003
2024-02-12,Brazil,37,-0.002804,-0.012658,0.013814,0.0059,0.007955,-0.015347,-0.007017,0.009854000000000002,-0.016618,-0.008704,-0.010759000000000001,0.012542999999999999,0.004213
2024-02-12,China,7,-0.00487,0.007611,0.017233,-0.012325,0.004863,-0.004222,-0.011832,-0.012480999999999999,-0.022102999999999998,0.007454999999999999,-0.009733,-0.0006480000000000001,0.006962
2024-02-12,China,17,-0.011471,-0.007416,0.002418,-0.00856,0.006223,-0.008106,0.002056,-0.0040550000000000004,-0.013889,-0.0029110000000000004,-0.017694,-0.003365,-0.013527
2024-02-12,China,37,-0.016036,-0.001893,-0.016498,0.00823,0.015301,-0.015588,-0.009668,-0.014143000000000001,0.00046199999999999714,-0.024266000000000003,-0.031337000000000004,-0.0004480000000000022,-0.006368000000000002
2024-02-12,France,7,-0.001536,-0.009445,-0.007315,0.002947,-0.00038,0.004678,0.000572,0.007909,0.005779,-0.004483,-0.001156,-0.006214,-0.002108
2024-02-12,France,17,-0.009417,0.025153,0.007971,-0.00726,-0.00646,0.006165,0.000912,-0.03457,-0.017388,-0.002157,-0.0029570000000000004,-0.015582,-0.010329
2024-02-12,France,37,-0.016555,-0.000284,0.006349,-0.006828,-0.010088,-0.000178,-0.00752,-0.016271,-0.022904,-0.009727,-0.0064670000000000005,-0.016377,-0.009035000000000001
2024-02-12,India,7,-0.001964,0.015624,0.020435,0.010045,0.012427,0.015865,0.015041,-0.017588,-0.022399,-0.012009,-0.014391000000000001,-0.017829,-0.017005
2024-02-12,India,17,-0.002519,0.007973,0.001198,-0.010174,0.009124,-0.00905,-0.003505,-0.010492,-0.003717,0.007655,-0.011643,0.006531,0.000986
2024-02-12,India,37,-0.010646,-0.004056,-0.000947,0.006233,0.003862,-0.009204,-0.013426,-0.0065899999999999995,-0.009699,-0.016878999999999998,-0.014508,-0.0014419999999999988,0.0027800000000000012
2024-02-12,UK,7,0.001881,0.019772,0.016849,0.011628,-0.005759,0.002994,0.004117,-0.017891,-0.014967999999999999,-0.009746999999999999,0.00764,-0.001113,-0.002236
2024-02-12,UK,17,0.017277,-0.00898,-0.000634,-0.010807,-0.001086,0.027585,-0.011871,0.026257000000000003,0.017911,0.028084,0.018363,-0.010307999999999998,0.029148
2024-02-12,UK,37,0.003221,0.009187,-0.008533,0.018795,-0.009795,-0.00913,-0.00767,-0.005966000000000001,0.011754,-0.015574,0.013016,0.012350999999999999,0.010891
2024-02-12,US,7,-0.005936,0.005736,0.009321,0.012223,-0.006708,0.009689,-0.002613,-0.011672,-0.015257,-0.018159,0.0007720000000000001,-0.015625,-0.0033230000000000004
2024-02-12,US,17,0.004832,-0.002517,-0.010113,0.003828,0.010849,0.006333,0.002967,0.0073490000000000005,0.014945,0.0010040000000000006,-0.006016999999999999,-0.0015009999999999997,0.0018650000000000003
2024-02-12,US,37,-0.011331,-0.009298,0.007543,0.0025,-0.018171,-0.004396,-0.008056,-0.002033,-0.018874000000000002,-0.013831000000000001,0.006839999999999999,-0.006935000000000001,-0.003275
2024-02-13,Brazil,7,0.000831,-0.01239,-0.015898,0.003913,-0.016862,-0.019085,0.011368,0.013221,0.016728999999999997,-0.0030819999999999997,0.017692999999999997,0.019916,-0.010537
2024-02-13,Brazil,17,0.003859,0.011443,-0.024402,0.009248,-0.000538,0.022514,0.018353,-0.0075840000000000005,0.028261,-0.005389,0.004397,-0.018654999999999998,-0.014494000000000002
2024-02-13,Brazil,37,-0.009283,0.01248,-0.00547,-0.004145,0.005349,0.001429,-0.015499,-0.021762999999999998,-0.0038129999999999995,-0.005137999999999999,-0.014632,-0.010712,0.006216000000000001
2024-02-13,China,7,0.007709,0.005503,0.005641,0.013673,0.003933,0.007962,0.017599,0.0022059999999999996,0.0020679999999999995,-0.005964,0.003776,-0.0002530000000000006,-0.00989
2024-02-13,China,17,0.01028,-0.0001,-0.021274,0.000643,-0.010474,-0.006663,-0.00746,0.010379999999999999,0.031554,0.009637,0.020754,0.016943,0.01774
2024-02-13,China,37,0.001725,0.006054,0.010875,-0.046689,0.008501,-0.013166,0.01078,-0.004329,-0.009149999999999998,0.048414,-0.006776,0.014891000000000001,-0.009055
2024-02-13,France,7,0.00257,0.004071,0.003596,-0.005115,0.005107,0.002365,-0.004336,-0.0015010000000000002,-0.001026,0.007684999999999999,-0.0025370000000000006,0.0002049999999999999,0.006905999999999999
2024-02-13,France,17,0.015868,0.000649,0.000716,-0.016106,0.00389,-0.008016,-0.00118,0.015219,0.015152,0.031974,0.011978,0.023884000000000002,0.017048
2024-02-13,France,37,-0.0111,-0.002707,0.011655,0.000723,-0.00296,0.00303,-0.002467,-0.008393000000000001,-0.022755,-0.011823,-0.008140000000000001,-0.01413,-0.008633
2024-02-13,India,7,0.005749,0.003983,0.004371,0.007915,-0.000349,-0.002652,-0.00966,0.0017659999999999993,0.0013779999999999999,-0.0021660000000000004,0.006098,0.008400999999999999,0.015408999999999999
2024-02-13,India,17,-0.007542,-0.027199,-0.009729,-0.022751,0.018546,0.002754,-0.006342,0.019657,0.0021869999999999997,0.015209,-0.026088,-0.010296,-0.0011999999999999997
2024-02-13,India,37,0.016756,0.010566,0.000158,0.011026,-0.002278,0.016612,0.003819,0.006189999999999999,0.016598,0.005730000000000001,0.019034,0.00014400000000000177,0.012937
2024-02-13,UK,7,0.00174,0.011492,0.018435,0.006429,0.00434,0.012199,-0.000385,-0.009752,-0.016695,-0.004689,-0.0026,-0.010459,0.002125
2024-02-13,UK,17,-0.000415,0.018942,0.016419,0.016768,0.00435,0.01166,0.007049,-0.019357,-0.016834,-0.017183,-0.004765,-0.012075,-0.007464
2024-02-13,UK,37,0.013126,-0.012621,1.5e-05,-0.000684,0.001466,-0.008467,-0.00472,0.025747,0.013111000000000001,0.013810000000000001,0.01166,0.021593,0.017846
2024-02-13,US,7,0.014244,-0.000219,0.006155,0.002769,-0.011177,0.002657,0.004176,0.014463,0.008088999999999999,0.011474999999999999,0.025421,0.011587,0.010068
2024-02-13,US,17,-0.002469,-0.009632,0.004545,-0.006822,-0.00303,-0.006046,-0.004958,0.007163,-0.007014,0.004353,0.0005610000000000003,0.0035770000000000003,0.002489
2024-02-13,US,37,0.004176,-0.002514,0.01623,-0.005098,-0.013799,0.013199,0.006002,0.00669,-0.012054000000000002,0.009274000000000001,0.017975,-0.009023,-0.0018260000000000004
2024-02-14,Brazil,7,-0.004646,0.009006,0.00083,-0.018913,-0.003023,-0.013601,-0.008895,-0.013652000000000001,-0.005476,0.014266999999999998,-0.0016229999999999999,0.008955000000000001,0.004249
2024-02-14,Brazil,17,-0.012098,-0.013554,-0.00148,0.001618,-0.006626,-0.007478,-0.010227,0.0014560000000000007,-0.010617999999999999,-0.013715999999999999,-0.0054719999999999994,-0.004619999999999999,-0.0018709999999999994
2024-02-14,Brazil,37,0.01084,0.019328,0.013745,-0.005659,0.011411,-0.000533,0.019293,-0.008488,-0.0029049999999999996,0.016499,-0.0005709999999999986,0.011373000000000001,-0.008453
2024-02-14,China,7,0.008289,0.017211,0.011841,-0.017362,-0.000331,0.0243,-0.012607,-0.008922000000000001,-0.0035520000000000013,0.025651,0.00862,-0.016010999999999997,0.020895999999999998
2024-02-14,China,17,-0.00196,-0.018489,0.015586,-0.003635,-0.028149,0.004172,0.01366,0.016529,-0.017546,0.0016750000000000003,0.026189,-0.006132,-0.01562
2024-02-14,China,37,0.006029,0.008491,-0.006767,-0.016561,-0.020173,0.021637,-0.017644,-0.0024620000000000006,0.012795999999999998,0.02259,0.026202,-0.015608,0.023673
2024-02-14,France,7,-0.007336,-0.009877,-0.011167,-0.003863,-0.01337,-0.020196,0.005342,0.0025410000000000007,0.003831,-0.0034729999999999995,0.006034,0.01286,-0.012678
2024-02-14,France,17,-0.004479,-0.013459,-0.001492,0.004241,0.006501,0.006845,0.014137,0.00898,-0.002987,-0.00872,-0.01098,-0.011324,-0.018616
2024-02-14,France,37,-0.005775,0.005053,-0.021229,0.006545,0.01616,-0.010354,0.022768,-0.010828,0.015454000000000002,-0.01232,-0.021935,0.004579000000000001,-0.028543
